# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.load.project.to.empty.storage.ms,1703610584712000000,1703610644759000000,224
workspaceModel.mutableEntityStorage.has.same.entities.ms,1703610584712000000,1703610644759000000,0
jps.global.handle.changed.events.ms,1703610584712000000,1703610644759000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1703610584712000000,1703610644759000000,150
workspaceModel.sync.entities.ms,1703610584712000000,1703610644759000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1703610584712000000,1703610644759000000,6
workspaceModel.moduleManagerBridge.load.module.ms,1703610584712000000,1703610644759000000,0
jps.project.serializers.save.ms,1703610584712000000,1703610644759000000,0
jps.facet.change.listener.process.change.events.ms,1703610584712000000,1703610644759000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1703610584712000000,1703610644759000000,28
jps.save.global.entities.ms,1703610584712000000,1703610644759000000,0
workspaceModel.save.cache.to.file.ms,1703610584712000000,1703610644759000000,236
workspaceModel.global.updates.count,1703610584712000000,1703610644759000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1703610584712000000,1703610644759000000,58
workspaceModel.load.cache.from.file.ms,1703610584712000000,1703610644759000000,363
jps.library.entities.serializer.save.entities.ms,1703610584712000000,1703610644759000000,0
jps.module.iml.entities.serializer.load.entities.ms,1703610584712000000,1703610644759000000,67
workspaceModel.moduleManagerBridge.build.module.graph.ms,1703610584712000000,1703610644759000000,0
jps.global.get.libraries.ms,1703610584712000000,1703610644759000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1703610584712000000,1703610644759000000,79
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1703610584712000000,1703610644759000000,0
jps.facet.change.listener.before.change.events.ms,1703610584712000000,1703610644759000000,1
jps.library.entities.serializer.load.entities.ms,1703610584712000000,1703610644759000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1703610584712000000,1703610644759000000,0
workspaceModel.moduleBridge.update.option.ms,1703610584712000000,1703610644759000000,0
workspaceModel.global.apply.state.to.project.ms,1703610584712000000,1703610644759000000,64
workspaceModel.moduleBridge.facet.initialization.ms,1703610584712000000,1703610644759000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1703610584712000000,1703610644759000000,20
workspaceModel.moduleManagerBridge.newModule.ms,1703610584712000000,1703610644759000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1703610584712000000,1703610644759000000,0
jps.load.initial.state.ms,1703610584712000000,1703610644759000000,11
jps.artifact.entities.serializer.load.entities.ms,1703610584712000000,1703610644759000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1703610584712000000,1703610644759000000,1790
workspaceModel.mutableEntityStorage.collect.changes.ms,1703610584712000000,1703610644759000000,0
jps.save.changed.project.entities.ms,1703610584712000000,1703610644759000000,0
jps.reload.project.entities.ms,1703610584712000000,1703610644759000000,0
jps.app.storage.content.reader.load.component.ms,1703610584712000000,1703610644759000000,1
jps.project.serializers.load.ms,1703610584712000000,1703610644759000000,195
workspaceModel.mutableEntityStorage.referrers.ms,1703610584712000000,1703610644759000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1703610584712000000,1703610644759000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1703610584712000000,1703610644759000000,52
jps.global.handle.before.change.events.ms,1703610584712000000,1703610644759000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1703610584712000000,1703610644759000000,0
jps.global.get.library.ms,1703610584712000000,1703610644759000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1703610584712000000,1703610644759000000,0
jps.module.iml.entities.serializer.save.entities.ms,1703610584712000000,1703610644759000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1703610584712000000,1703610644759000000,0
workspaceModel.mutableEntityStorage.entities.ms,1703610584712000000,1703610644759000000,2
jps.storage.jps.conf.reader.load.component.ms,1703610584712000000,1703610644759000000,14
workspaceModel.moduleManagerBridge.create.module.instance.ms,1703610584712000000,1703610644759000000,0
jps.global.get.library.by.name.ms,1703610584712000000,1703610644759000000,0
workspaceModel.global.updates.ms,1703610584712000000,1703610644759000000,0
jps.global.initialize.library.bridges.ms,1703610584712000000,1703610644759000000,1
jps.global.initialize.library.bridges.after.loading.ms,1703610584712000000,1703610644759000000,0
Indexes.allKeys.lookupDurationMaxMs,1703610584712000000,1703610644759000000,0.0
IndexesFlusher.totalFlushingTimeUs,1703610584712000000,1703610644759000000,1091637
Indexes.stubs.lookupDurationMaxMs,1703610584712000000,1703610644759000000,0.0
Indexes.allKeys.lookupDuration90PMs,1703610584712000000,1703610644759000000,0.0
Indexes.entries.lookupDurationMaxMs,1703610584712000000,1703610644759000000,623.0
VFSFlusher.totalContentionQuotaSpent,1703610584712000000,1703610644759000000,0
Indexes.stubs.lookups,1703610584712000000,1703610644759000000,0.0
Indexes.entries.lookupDurationAvgMs,1703610584712000000,1703610644759000000,31.066666666666666
Indexes.stubs.lookupDurationAvgMs,1703610584712000000,1703610644759000000,0.0
Indexes.allKeys.lookups,1703610584712000000,1703610644759000000,0.0
IndexesFlusher.totalFlushes,1703610584712000000,1703610644759000000,83
VFSFlusher.totalFlushes,1703610584712000000,1703610644759000000,15
IndexesFlusher.totalContentionQuotaSpent,1703610584712000000,1703610644759000000,23
Indexes.allKeys.lookupDurationAvgMs,1703610584712000000,1703610644759000000,0.0
VFSFlusher.totalFlushesRetried,1703610584712000000,1703610644759000000,0
Indexes.entries.lookupDuration90PMs,1703610584712000000,1703610644759000000,24.0
Indexes.entries.lookups,1703610584712000000,1703610644759000000,45.0
IndexesFlusher.totalFlushesRetried,1703610584712000000,1703610644759000000,0
VFSFlusher.totalFlushingTimeUs,1703610584712000000,1703610644759000000,59856
Indexes.stubs.lookupDuration90PMs,1703610584712000000,1703610644759000000,0.0
FileNameCache.queries,1703610584712000000,1703610644759000000,756927
FileNameCache.totalMisses,1703610584712000000,1703610644759000000,5131
FileNameCache.fastMisses,1703610584712000000,1703610644759000000,29217
FlushQueue.waitingTimeAvgNs,1703610584712000000,1703610644759000000,5.6002959984E8
FlushQueue.queueSize90P,1703610584712000000,1703610644759000000,63
NonBlockingReadAction.failedExecutionTimeUs,1703610584712000000,1703610644759000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1703610584712000000,1703610644759000000,15293158
AWTEventQueue.dispatchTimeAvgNs,1703610584712000000,1703610644759000000,5818455.7331127655
FlushQueue.queueSizeMax,1703610584712000000,1703610644759000000,90
AWTEventQueue.dispatchTimeTotalNS,1703610584712000000,1703610644759000000,21112056978
NonBlockingReadAction.finalizedExecutionsCount,1703610584712000000,1703610644759000000,355
NonBlockingReadAction.failedExecutionsCount,1703610584712000000,1703610644759000000,0
AWTEventQueue.eventsDispatched,1703610584712000000,1703610644759000000,3627
FlushQueue.executionTime90PNs,1703610584712000000,1703610644759000000,7798783
FlushQueue.executionTimeMaxNs,1703610584712000000,1703610644759000000,1358954495
FlushQueue.queueSizeAvg,1703610584712000000,1703610644759000000,18.335652173913044
FlushQueue.executionTimeAvgNs,1703610584712000000,1703610644759000000,7731189.843478261
FlushQueue.waitingTime90PNs,1703610584712000000,1703610644759000000,2197815295
FlushQueue.tasksExecuted,1703610584712000000,1703610644759000000,1150
AWTEventQueue.dispatchTime90PNs,1703610584712000000,1703610644759000000,5865471
AWTEventQueue.dispatchTimeMaxNs,1703610584712000000,1703610644759000000,1358954495
FlushQueue.waitingTimeMaxNs,1703610584712000000,1703610644759000000,3959422975
JVM.maxHeapBytes,1703610644759000000,1703610704757000000,2147483648
JVM.usedHeapBytes,1703610644759000000,1703610704757000000,347521536
JVM.maxNativeBytes,1703610644759000000,1703610704757000000,-1
JVM.GC.collections,1703610644759000000,1703610704757000000,0
JVM.threadCount,1703610644759000000,1703610704757000000,42
JVM.totalCpuTimeMs,1703610644759000000,1703610704757000000,9620
OS.loadAverage,1703610644759000000,1703610704757000000,2.58251953125
JVM.GC.collectionTimesMs,1703610644759000000,1703610704757000000,0
JVM.usedNativeBytes,1703610644759000000,1703610704757000000,288385784
workspaceModel.updates.ms,1703610644759000000,1703610704757000000,141
workspaceModel.check.recursive.update.ms,1703610644759000000,1703610704757000000,2
workspaceModel.replace.project.model.ms,1703610644759000000,1703610704757000000,0
workspaceModel.initializing.ms,1703610644759000000,1703610704757000000,3
workspaceModel.loading.from.cache.ms,1703610644759000000,1703610704757000000,365
workspaceModel.init.bridges.ms,1703610644759000000,1703610704757000000,3
workspaceModel.updates.count,1703610644759000000,1703610704757000000,3
workspaceModel.to.snapshot.ms,1703610644759000000,1703610704757000000,5
workspaceModel.pre.handlers.ms,1703610644759000000,1703610704757000000,1
workspaceModel.update.unloaded.entities.ms,1703610644759000000,1703610704757000000,0
workspaceModel.collect.changes.ms,1703610644759000000,1703610704757000000,0
workspaceModel.updates.precise.ms,1703610644759000000,1703610704757000000,67
workspaceModel.loading.total.ms,1703610644759000000,1703610704757000000,399
DirectByteBufferAllocator.disposed,1703610644759000000,1703610704757000000,0
FilePageCache.totalPageDisposalsUs,1703610644759000000,1703610704757000000,0
FilePageCache.uncachedFileAccess,1703610644759000000,1703610704757000000,0
StreamlinedBlobStorage.recordsAllocated,1703610644759000000,1703610704757000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1703610644759000000,1703610704757000000,164904960
FilePageCache.pageHits,1703610644759000000,1703610704757000000,0
FilePageCache.capacityInBytes,1703610644759000000,1703610704757000000,524288000
FilePageCache.maxCacheSizeInBytes,1703610644759000000,1703610704757000000,164904960
StreamlinedBlobStorage.recordsRelocated,1703610644759000000,1703610704757000000,0
DirectByteBufferAllocator.hits,1703610644759000000,1703610704757000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1703610644759000000,1703610704757000000,0
StreamlinedBlobStorage.recordsDeleted,1703610644759000000,1703610704757000000,0
FilePageCache.totalPageLoadsUs,1703610644759000000,1703610704757000000,0
FilePageCache.pageLoads,1703610644759000000,1703610704757000000,0
StorageLockContext.competingThreads.max,1703610644759000000,1703610704757000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1703610644759000000,1703610704757000000,0
FilePageCache.maxRegisteredFiles,1703610644759000000,1703610704757000000,254
DirectByteBufferAllocator.misses,1703610644759000000,1703610704757000000,0
StorageLockContext.competingThreads.avg,1703610644759000000,1703610704757000000,0.0
FilePageCache.pageFastCacheHits,1703610644759000000,1703610704757000000,0
StorageLockContext.competingThreads.90P,1703610644759000000,1703610704757000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1703610644759000000,1703610704757000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1703610644759000000,1703610704757000000,0
FilePageCache.disposedBuffers,1703610644759000000,1703610704757000000,0
DirectByteBufferAllocator.reclaimed,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1703610644759000000,1703610704757000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1703610644759000000,1703610704757000000,1
workspaceModel.moduleBridge.before.changed.ms,1703610644759000000,1703610704757000000,0
jps.artifact.entities.serializer.save.entities.ms,1703610644759000000,1703610704757000000,0
workspaceModel.orphan.listener.update.ms,1703610644759000000,1703610704757000000,4
jps.apply.loaded.storage.ms,1703610644759000000,1703610704757000000,359
jps.facet.change.listener.init.bridge.ms,1703610644759000000,1703610704757000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1703610644759000000,1703610704757000000,597
jps.load.project.to.empty.storage.ms,1703610644759000000,1703610704757000000,224
workspaceModel.mutableEntityStorage.has.same.entities.ms,1703610644759000000,1703610704757000000,0
jps.global.handle.changed.events.ms,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1703610644759000000,1703610704757000000,150
workspaceModel.sync.entities.ms,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1703610644759000000,1703610704757000000,6
workspaceModel.moduleManagerBridge.load.module.ms,1703610644759000000,1703610704757000000,0
jps.project.serializers.save.ms,1703610644759000000,1703610704757000000,0
jps.facet.change.listener.process.change.events.ms,1703610644759000000,1703610704757000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1703610644759000000,1703610704757000000,28
jps.save.global.entities.ms,1703610644759000000,1703610704757000000,0
workspaceModel.save.cache.to.file.ms,1703610644759000000,1703610704757000000,236
workspaceModel.global.updates.count,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1703610644759000000,1703610704757000000,58
workspaceModel.load.cache.from.file.ms,1703610644759000000,1703610704757000000,363
jps.library.entities.serializer.save.entities.ms,1703610644759000000,1703610704757000000,0
jps.module.iml.entities.serializer.load.entities.ms,1703610644759000000,1703610704757000000,67
workspaceModel.moduleManagerBridge.build.module.graph.ms,1703610644759000000,1703610704757000000,0
jps.global.get.libraries.ms,1703610644759000000,1703610704757000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1703610644759000000,1703610704757000000,79
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1703610644759000000,1703610704757000000,0
jps.facet.change.listener.before.change.events.ms,1703610644759000000,1703610704757000000,1
jps.library.entities.serializer.load.entities.ms,1703610644759000000,1703610704757000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1703610644759000000,1703610704757000000,0
workspaceModel.moduleBridge.update.option.ms,1703610644759000000,1703610704757000000,0
workspaceModel.global.apply.state.to.project.ms,1703610644759000000,1703610704757000000,64
workspaceModel.moduleBridge.facet.initialization.ms,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1703610644759000000,1703610704757000000,20
workspaceModel.moduleManagerBridge.newModule.ms,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1703610644759000000,1703610704757000000,0
jps.load.initial.state.ms,1703610644759000000,1703610704757000000,11
jps.artifact.entities.serializer.load.entities.ms,1703610644759000000,1703610704757000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1703610644759000000,1703610704757000000,1790
workspaceModel.mutableEntityStorage.collect.changes.ms,1703610644759000000,1703610704757000000,0
jps.save.changed.project.entities.ms,1703610644759000000,1703610704757000000,0
jps.reload.project.entities.ms,1703610644759000000,1703610704757000000,0
jps.app.storage.content.reader.load.component.ms,1703610644759000000,1703610704757000000,1
jps.project.serializers.load.ms,1703610644759000000,1703610704757000000,195
workspaceModel.mutableEntityStorage.referrers.ms,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1703610644759000000,1703610704757000000,52
jps.global.handle.before.change.events.ms,1703610644759000000,1703610704757000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1703610644759000000,1703610704757000000,0
jps.global.get.library.ms,1703610644759000000,1703610704757000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1703610644759000000,1703610704757000000,0
jps.module.iml.entities.serializer.save.entities.ms,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1703610644759000000,1703610704757000000,0
workspaceModel.mutableEntityStorage.entities.ms,1703610644759000000,1703610704757000000,2
jps.storage.jps.conf.reader.load.component.ms,1703610644759000000,1703610704757000000,14
workspaceModel.moduleManagerBridge.create.module.instance.ms,1703610644759000000,1703610704757000000,0
jps.global.get.library.by.name.ms,1703610644759000000,1703610704757000000,0
workspaceModel.global.updates.ms,1703610644759000000,1703610704757000000,0
jps.global.initialize.library.bridges.ms,1703610644759000000,1703610704757000000,1
jps.global.initialize.library.bridges.after.loading.ms,1703610644759000000,1703610704757000000,0
Indexes.allKeys.lookupDurationMaxMs,1703610644759000000,1703610704757000000,0.0
IndexesFlusher.totalFlushingTimeUs,1703610644759000000,1703610704757000000,380711
Indexes.stubs.lookupDurationMaxMs,1703610644759000000,1703610704757000000,0.0
Indexes.allKeys.lookupDuration90PMs,1703610644759000000,1703610704757000000,0.0
Indexes.entries.lookupDurationMaxMs,1703610644759000000,1703610704757000000,0.0
VFSFlusher.totalContentionQuotaSpent,1703610644759000000,1703610704757000000,0
Indexes.stubs.lookups,1703610644759000000,1703610704757000000,0.0
Indexes.entries.lookupDurationAvgMs,1703610644759000000,1703610704757000000,0.0
Indexes.stubs.lookupDurationAvgMs,1703610644759000000,1703610704757000000,0.0
Indexes.allKeys.lookups,1703610644759000000,1703610704757000000,0.0
IndexesFlusher.totalFlushes,1703610644759000000,1703610704757000000,119
VFSFlusher.totalFlushes,1703610644759000000,1703610704757000000,0
IndexesFlusher.totalContentionQuotaSpent,1703610644759000000,1703610704757000000,0
Indexes.allKeys.lookupDurationAvgMs,1703610644759000000,1703610704757000000,0.0
VFSFlusher.totalFlushesRetried,1703610644759000000,1703610704757000000,0
Indexes.entries.lookupDuration90PMs,1703610644759000000,1703610704757000000,0.0
Indexes.entries.lookups,1703610644759000000,1703610704757000000,0.0
IndexesFlusher.totalFlushesRetried,1703610644759000000,1703610704757000000,0
VFSFlusher.totalFlushingTimeUs,1703610644759000000,1703610704757000000,0
Indexes.stubs.lookupDuration90PMs,1703610644759000000,1703610704757000000,0.0
FileNameCache.queries,1703610644759000000,1703610704757000000,0
FileNameCache.totalMisses,1703610644759000000,1703610704757000000,0
FileNameCache.fastMisses,1703610644759000000,1703610704757000000,0
FlushQueue.waitingTimeAvgNs,1703610644759000000,1703610704757000000,388878.9958158996
FlushQueue.queueSize90P,1703610644759000000,1703610704757000000,0
NonBlockingReadAction.failedExecutionTimeUs,1703610644759000000,1703610704757000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1703610644759000000,1703610704757000000,0
AWTEventQueue.dispatchTimeAvgNs,1703610644759000000,1703610704757000000,293288.05251641135
FlushQueue.queueSizeMax,1703610644759000000,1703610704757000000,0
AWTEventQueue.dispatchTimeTotalNS,1703610644759000000,1703610704757000000,938560559
NonBlockingReadAction.finalizedExecutionsCount,1703610644759000000,1703610704757000000,0
NonBlockingReadAction.failedExecutionsCount,1703610644759000000,1703610704757000000,0
AWTEventQueue.eventsDispatched,1703610644759000000,1703610704757000000,3199
FlushQueue.executionTime90PNs,1703610644759000000,1703610704757000000,634879
FlushQueue.executionTimeMaxNs,1703610644759000000,1703610704757000000,1236991
FlushQueue.queueSizeAvg,1703610644759000000,1703610704757000000,0.0
FlushQueue.executionTimeAvgNs,1703610644759000000,1703610704757000000,318088.5690376569
FlushQueue.waitingTime90PNs,1703610644759000000,1703610704757000000,544767
FlushQueue.tasksExecuted,1703610644759000000,1703610704757000000,239
AWTEventQueue.dispatchTime90PNs,1703610644759000000,1703610704757000000,399359
AWTEventQueue.dispatchTimeMaxNs,1703610644759000000,1703610704757000000,2228223
FlushQueue.waitingTimeMaxNs,1703610644759000000,1703610704757000000,983039
JVM.maxHeapBytes,1703610704757000000,1703610764757000000,2147483648
JVM.usedHeapBytes,1703610704757000000,1703610764757000000,468713472
JVM.maxNativeBytes,1703610704757000000,1703610764757000000,-1
JVM.GC.collections,1703610704757000000,1703610764757000000,1
JVM.threadCount,1703610704757000000,1703610764757000000,47
JVM.totalCpuTimeMs,1703610704757000000,1703610764757000000,35170
OS.loadAverage,1703610704757000000,1703610764757000000,1.99853515625
JVM.GC.collectionTimesMs,1703610704757000000,1703610764757000000,96
JVM.usedNativeBytes,1703610704757000000,1703610764757000000,321608000
workspaceModel.updates.ms,1703610704757000000,1703610764757000000,141
workspaceModel.check.recursive.update.ms,1703610704757000000,1703610764757000000,2
workspaceModel.replace.project.model.ms,1703610704757000000,1703610764757000000,0
workspaceModel.initializing.ms,1703610704757000000,1703610764757000000,3
workspaceModel.loading.from.cache.ms,1703610704757000000,1703610764757000000,365
workspaceModel.init.bridges.ms,1703610704757000000,1703610764757000000,3
workspaceModel.updates.count,1703610704757000000,1703610764757000000,3
workspaceModel.to.snapshot.ms,1703610704757000000,1703610764757000000,5
workspaceModel.pre.handlers.ms,1703610704757000000,1703610764757000000,1
workspaceModel.update.unloaded.entities.ms,1703610704757000000,1703610764757000000,0
workspaceModel.collect.changes.ms,1703610704757000000,1703610764757000000,0
workspaceModel.updates.precise.ms,1703610704757000000,1703610764757000000,67
workspaceModel.loading.total.ms,1703610704757000000,1703610764757000000,399
DirectByteBufferAllocator.disposed,1703610704757000000,1703610764757000000,0
FilePageCache.totalPageDisposalsUs,1703610704757000000,1703610764757000000,43
FilePageCache.uncachedFileAccess,1703610704757000000,1703610764757000000,11
StreamlinedBlobStorage.recordsAllocated,1703610704757000000,1703610764757000000,1
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1703610704757000000,1703610764757000000,174342144
FilePageCache.pageHits,1703610704757000000,1703610764757000000,18
FilePageCache.capacityInBytes,1703610704757000000,1703610764757000000,524288000
FilePageCache.maxCacheSizeInBytes,1703610704757000000,1703610764757000000,174342144
StreamlinedBlobStorage.recordsRelocated,1703610704757000000,1703610764757000000,0
DirectByteBufferAllocator.hits,1703610704757000000,1703610764757000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1703610704757000000,1703610764757000000,15
StreamlinedBlobStorage.recordsDeleted,1703610704757000000,1703610764757000000,1
FilePageCache.totalPageLoadsUs,1703610704757000000,1703610764757000000,26198
FilePageCache.pageLoads,1703610704757000000,1703610764757000000,9
StorageLockContext.competingThreads.max,1703610704757000000,1703610764757000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1703610704757000000,1703610764757000000,0
FilePageCache.maxRegisteredFiles,1703610704757000000,1703610764757000000,254
DirectByteBufferAllocator.misses,1703610704757000000,1703610764757000000,9
StorageLockContext.competingThreads.avg,1703610704757000000,1703610764757000000,0.0
FilePageCache.pageFastCacheHits,1703610704757000000,1703610764757000000,862
StorageLockContext.competingThreads.90P,1703610704757000000,1703610764757000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1703610704757000000,1703610764757000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1703610704757000000,1703610764757000000,0
FilePageCache.disposedBuffers,1703610704757000000,1703610764757000000,0
DirectByteBufferAllocator.reclaimed,1703610704757000000,1703610764757000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1703610704757000000,1703610764757000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1703610704757000000,1703610764757000000,1
workspaceModel.moduleBridge.before.changed.ms,1703610704757000000,1703610764757000000,0
jps.artifact.entities.serializer.save.entities.ms,1703610704757000000,1703610764757000000,0
workspaceModel.orphan.listener.update.ms,1703610704757000000,1703610764757000000,4
jps.apply.loaded.storage.ms,1703610704757000000,1703610764757000000,359
jps.facet.change.listener.init.bridge.ms,1703610704757000000,1703610764757000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1703610704757000000,1703610764757000000,597
jps.load.project.to.empty.storage.ms,1703610704757000000,1703610764757000000,224
workspaceModel.mutableEntityStorage.has.same.entities.ms,1703610704757000000,1703610764757000000,0
jps.global.handle.changed.events.ms,1703610704757000000,1703610764757000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1703610704757000000,1703610764757000000,150
workspaceModel.sync.entities.ms,1703610704757000000,1703610764757000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1703610704757000000,1703610764757000000,6
