# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.modifiable.module.model.bridge.load.module.ms,1704526697958000000,1704526757972000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1704526697958000000,1704526757972000000,54
workspaceModel.moduleBridgeLoader.loading.modules.ms,1704526697958000000,1704526757972000000,1758
workspaceModel.global.apply.state.to.project.builder.ms,1704526697958000000,1704526757972000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1704526697958000000,1704526757972000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1704526697958000000,1704526757972000000,0
workspaceModel.moduleBridge.before.changed.ms,1704526697958000000,1704526757972000000,0
workspaceModel.mutableEntityStorage.entities.ms,1704526697958000000,1704526757972000000,0
workspaceModel.global.updates.ms,1704526697958000000,1704526757972000000,0
workspaceModel.global.apply.state.to.project.ms,1704526697958000000,1704526757972000000,62
workspaceModel.moduleBridge.update.option.ms,1704526697958000000,1704526757972000000,0
jps.global.get.library.by.name.ms,1704526697958000000,1704526757972000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1704526697958000000,1704526757972000000,18
workspaceModel.mutableEntityStorage.put.entity.ms,1704526697958000000,1704526757972000000,21
workspaceModel.global.updates.count,1704526697958000000,1704526757972000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1704526697958000000,1704526757972000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1704526697958000000,1704526757972000000,0
jps.modifiable.module.model.bridge.renaming.ms,1704526697958000000,1704526757972000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1704526697958000000,1704526757972000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1704526697958000000,1704526757972000000,0
jps.load.project.to.empty.storage.ms,1704526697958000000,1704526757972000000,140
workspaceModel.orphan.listener.update.ms,1704526697958000000,1704526757972000000,6
jps.project.serializers.load.ms,1704526697958000000,1704526757972000000,125
workspaceModel.moduleManagerBridge.create.module.instance.ms,1704526697958000000,1704526757972000000,1
jps.modifiable.module.model.bridge.disposing.ms,1704526697958000000,1704526757972000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1704526697958000000,1704526757972000000,0
jps.module.iml.entities.serializer.save.entities.ms,1704526697958000000,1704526757972000000,0
jps.global.get.libraries.ms,1704526697958000000,1704526757972000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1704526697958000000,1704526757972000000,2
workspaceModel.mutableEntityStorage.add.diff.ms,1704526697958000000,1704526757972000000,35
workspaceModel.load.cache.from.file.ms,1704526697958000000,1704526757972000000,470
jps.global.get.library.ms,1704526697958000000,1704526757972000000,0
jps.global.handle.before.change.events.ms,1704526697958000000,1704526757972000000,0
jps.reload.project.entities.ms,1704526697958000000,1704526757972000000,0
jps.library.entities.serializer.save.entities.ms,1704526697958000000,1704526757972000000,0
jps.artifact.entities.serializer.save.entities.ms,1704526697958000000,1704526757972000000,0
jps.modifiable.module.model.bridge.new.module.ms,1704526697958000000,1704526757972000000,4
jps.storage.jps.conf.reader.load.component.ms,1704526697958000000,1704526757972000000,18
jps.save.global.entities.ms,1704526697958000000,1704526757972000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1704526697958000000,1704526757972000000,3
workspaceModel.sync.entities.ms,1704526697958000000,1704526757972000000,0
jps.facet.change.listener.init.bridge.ms,1704526697958000000,1704526757972000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1704526697958000000,1704526757972000000,252
workspaceModel.mutableEntityStorage.entities.by.source.ms,1704526697958000000,1704526757972000000,2
workspaceModel.updates.ms,1704526757972000000,1704526817971000000,242
workspaceModel.collect.changes.ms,1704526757972000000,1704526817971000000,0
workspaceModel.initializing.ms,1704526757972000000,1704526817971000000,4
workspaceModel.check.recursive.update.ms,1704526757972000000,1704526817971000000,6
workspaceModel.updates.precise.ms,1704526757972000000,1704526817971000000,71
workspaceModel.updates.count,1704526757972000000,1704526817971000000,9
workspaceModel.to.snapshot.ms,1704526757972000000,1704526817971000000,2
workspaceModel.replace.project.model.ms,1704526757972000000,1704526817971000000,0
workspaceModel.loading.total.ms,1704526757972000000,1704526817971000000,502
workspaceModel.update.unloaded.entities.ms,1704526757972000000,1704526817971000000,0
workspaceModel.pre.handlers.ms,1704526757972000000,1704526817971000000,3
workspaceModel.loading.from.cache.ms,1704526757972000000,1704526817971000000,473
workspaceModel.init.bridges.ms,1704526757972000000,1704526817971000000,4
NonBlockingReadAction.failedExecutionsCount,1704526757972000000,1704526817971000000,7
FlushQueue.waitingTimeAvgNs,1704526757972000000,1704526817971000000,2.132705296459723E7
NonBlockingReadAction.finalizedExecutionsCount,1704526757972000000,1704526817971000000,1708
AWTEventQueue.dispatchTimeAvgNs,1704526757972000000,1704526817971000000,1329133.40361577
NonBlockingReadAction.failedExecutionTimeUs,1704526757972000000,1704526817971000000,1310712
AWTEventQueue.dispatchTimeTotalNS,1704526757972000000,1704526817971000000,6228997556
AWTEventQueue.dispatchTime90PNs,1704526757972000000,1704526817971000000,1318911
AWTEventQueue.eventsDispatched,1704526757972000000,1704526817971000000,4591
FlushQueue.executionTime90PNs,1704526757972000000,1704526817971000000,716799
FlushQueue.queueSizeAvg,1704526757972000000,1704526817971000000,3.1954848640328373
FlushQueue.executionTimeAvgNs,1704526757972000000,1704526817971000000,706437.3206772704
FlushQueue.waitingTime90PNs,1704526757972000000,1704526817971000000,54525951
AWTEventQueue.dispatchTimeMaxNs,1704526757972000000,1704526817971000000,232783871
FlushQueue.executionTimeMaxNs,1704526757972000000,1704526817971000000,148897791
FlushQueue.queueSizeMax,1704526757972000000,1704526817971000000,53
FlushQueue.queueSize90P,1704526757972000000,1704526817971000000,8
FlushQueue.tasksExecuted,1704526757972000000,1704526817971000000,1949
FlushQueue.waitingTimeMaxNs,1704526757972000000,1704526817971000000,383778815
NonBlockingReadAction.finalizedExecutionTimeUs,1704526757972000000,1704526817971000000,31266699
JVM.usedHeapBytes,1704526757972000000,1704526817971000000,538804224
OS.loadAverage,1704526757972000000,1704526817971000000,2.736328125
JVM.threadCount,1704526757972000000,1704526817971000000,74
JVM.GC.collectionTimesMs,1704526757972000000,1704526817971000000,375
JVM.maxHeapBytes,1704526757972000000,1704526817971000000,2147483648
JVM.maxNativeBytes,1704526757972000000,1704526817971000000,-1
JVM.GC.collections,1704526757972000000,1704526817971000000,8
JVM.usedNativeBytes,1704526757972000000,1704526817971000000,347081752
JVM.totalCpuTimeMs,1704526757972000000,1704526817971000000,67100
Indexes.entries.lookups,1704526757972000000,1704526817971000000,6.0
IndexesFlusher.totalContentionQuotaSpent,1704526757972000000,1704526817971000000,77
VFSFlusher.totalFlushingTimeUs,1704526757972000000,1704526817971000000,43387
Indexes.allKeys.lookupDurationMaxMs,1704526757972000000,1704526817971000000,0.0
VFSFlusher.totalFlushes,1704526757972000000,1704526817971000000,19
Indexes.stubs.lookupDuration90PMs,1704526757972000000,1704526817971000000,0.0
IndexesFlusher.totalFlushes,1704526757972000000,1704526817971000000,118
Indexes.allKeys.lookupDurationAvgMs,1704526757972000000,1704526817971000000,0.0
Indexes.entries.lookupDurationAvgMs,1704526757972000000,1704526817971000000,10.5
VFSFlusher.totalContentionQuotaSpent,1704526757972000000,1704526817971000000,1
Indexes.entries.lookupDurationMaxMs,1704526757972000000,1704526817971000000,36.0
IndexesFlusher.totalFlushingTimeUs,1704526757972000000,1704526817971000000,2328845
VFSFlusher.totalFlushesRetried,1704526757972000000,1704526817971000000,0
Indexes.stubs.lookupDurationAvgMs,1704526757972000000,1704526817971000000,0.0
Indexes.entries.lookupDuration90PMs,1704526757972000000,1704526817971000000,36.0
Indexes.allKeys.lookupDuration90PMs,1704526757972000000,1704526817971000000,0.0
Indexes.stubs.lookupDurationMaxMs,1704526757972000000,1704526817971000000,0.0
Indexes.stubs.lookups,1704526757972000000,1704526817971000000,0.0
Indexes.allKeys.lookups,1704526757972000000,1704526817971000000,0.0
IndexesFlusher.totalFlushesRetried,1704526757972000000,1704526817971000000,9
FileNameCache.queries,1704526757972000000,1704526817971000000,496169
FileNameCache.totalMisses,1704526757972000000,1704526817971000000,0
FileNameCache.fastMisses,1704526757972000000,1704526817971000000,12902
FilePageCache.maxRegisteredFiles,1704526757972000000,1704526817971000000,254
FilePageCache.maxCacheSizeInBytes,1704526757972000000,1704526817971000000,186040320
StorageLockContext.competingThreads.avg,1704526757972000000,1704526817971000000,0.0
FilePageCache.pageHits,1704526757972000000,1704526817971000000,53146
StreamlinedBlobStorage.recordsDeleted,1704526757972000000,1704526817971000000,0
StorageLockContext.competingThreads.max,1704526757972000000,1704526817971000000,0
StorageLockContext.competingThreads.90P,1704526757972000000,1704526817971000000,0
DirectByteBufferAllocator.disposed,1704526757972000000,1704526817971000000,0
DirectByteBufferAllocator.reclaimed,1704526757972000000,1704526817971000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1704526757972000000,1704526817971000000,46371
DirectByteBufferAllocator.misses,1704526757972000000,1704526817971000000,24
FilePageCache.totalPageDisposalsUs,1704526757972000000,1704526817971000000,95
StreamlinedBlobStorage.recordsAllocated,1704526757972000000,1704526817971000000,863
FilePageCache.disposedBuffers,1704526757972000000,1704526817971000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1704526757972000000,1704526817971000000,194363392
FilePageCache.pageLoads,1704526757972000000,1704526817971000000,25
FilePageCache.pageFastCacheHits,1704526757972000000,1704526817971000000,497338
FilePageCache.pageLoadsAboveSizeThreshold,1704526757972000000,1704526817971000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1704526757972000000,1704526817971000000,60442
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1704526757972000000,1704526817971000000,0
FilePageCache.totalPageLoadsUs,1704526757972000000,1704526817971000000,46130
FilePageCache.capacityInBytes,1704526757972000000,1704526817971000000,524288000
DirectByteBufferAllocator.hits,1704526757972000000,1704526817971000000,0
StreamlinedBlobStorage.recordsRelocated,1704526757972000000,1704526817971000000,0
FilePageCache.uncachedFileAccess,1704526757972000000,1704526817971000000,210
jps.global.handle.changed.events.ms,1704526757972000000,1704526817971000000,0
jps.global.initialize.library.bridges.after.loading.ms,1704526757972000000,1704526817971000000,0
jps.artifact.entities.serializer.load.entities.ms,1704526757972000000,1704526817971000000,0
jps.project.serializers.save.ms,1704526757972000000,1704526817971000000,28
workspaceModel.save.cache.to.file.ms,1704526757972000000,1704526817971000000,304
jps.facet.change.listener.process.change.events.ms,1704526757972000000,1704526817971000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1704526757972000000,1704526817971000000,114
workspaceModel.mutableEntityStorage.resolve.ms,1704526757972000000,1704526817971000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1704526757972000000,1704526817971000000,35
jps.facet.change.listener.before.change.events.ms,1704526757972000000,1704526817971000000,0
jps.app.storage.content.reader.load.component.ms,1704526757972000000,1704526817971000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1704526757972000000,1704526817971000000,0
jps.global.initialize.library.bridges.ms,1704526757972000000,1704526817971000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1704526757972000000,1704526817971000000,34
jps.load.initial.state.ms,1704526757972000000,1704526817971000000,12
workspaceModel.mutableEntityStorage.collect.changes.ms,1704526757972000000,1704526817971000000,3
jps.save.changed.project.entities.ms,1704526757972000000,1704526817971000000,28
workspaceModel.mutableEntityStorage.to.snapshot.ms,1704526757972000000,1704526817971000000,3
jps.module.iml.entities.serializer.load.entities.ms,1704526757972000000,1704526817971000000,51
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1704526757972000000,1704526817971000000,0
jps.library.entities.serializer.load.entities.ms,1704526757972000000,1704526817971000000,0
jps.apply.loaded.storage.ms,1704526757972000000,1704526817971000000,107
jps.modifiable.module.model.bridge.load.module.ms,1704526757972000000,1704526817971000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1704526757972000000,1704526817971000000,54
workspaceModel.moduleBridgeLoader.loading.modules.ms,1704526757972000000,1704526817971000000,1758
jps.app.storage.content.writer.save.component.ms,1704526757972000000,1704526817971000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1704526757972000000,1704526817971000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1704526757972000000,1704526817971000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1704526757972000000,1704526817971000000,0
workspaceModel.moduleBridge.before.changed.ms,1704526757972000000,1704526817971000000,0
workspaceModel.mutableEntityStorage.entities.ms,1704526757972000000,1704526817971000000,0
workspaceModel.global.updates.ms,1704526757972000000,1704526817971000000,0
workspaceModel.global.apply.state.to.project.ms,1704526757972000000,1704526817971000000,62
workspaceModel.moduleBridge.update.option.ms,1704526757972000000,1704526817971000000,0
jps.global.get.library.by.name.ms,1704526757972000000,1704526817971000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1704526757972000000,1704526817971000000,18
workspaceModel.mutableEntityStorage.put.entity.ms,1704526757972000000,1704526817971000000,21
workspaceModel.global.updates.count,1704526757972000000,1704526817971000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1704526757972000000,1704526817971000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1704526757972000000,1704526817971000000,0
jps.modifiable.module.model.bridge.renaming.ms,1704526757972000000,1704526817971000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1704526757972000000,1704526817971000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1704526757972000000,1704526817971000000,0
jps.load.project.to.empty.storage.ms,1704526757972000000,1704526817971000000,140
workspaceModel.orphan.listener.update.ms,1704526757972000000,1704526817971000000,6
jps.project.serializers.load.ms,1704526757972000000,1704526817971000000,125
workspaceModel.moduleManagerBridge.create.module.instance.ms,1704526757972000000,1704526817971000000,1
jps.modifiable.module.model.bridge.disposing.ms,1704526757972000000,1704526817971000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1704526757972000000,1704526817971000000,0
jps.module.iml.entities.serializer.save.entities.ms,1704526757972000000,1704526817971000000,14
jps.global.get.libraries.ms,1704526757972000000,1704526817971000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1704526757972000000,1704526817971000000,2
workspaceModel.mutableEntityStorage.add.diff.ms,1704526757972000000,1704526817971000000,35
workspaceModel.load.cache.from.file.ms,1704526757972000000,1704526817971000000,470
jps.global.get.library.ms,1704526757972000000,1704526817971000000,0
jps.global.handle.before.change.events.ms,1704526757972000000,1704526817971000000,0
jps.reload.project.entities.ms,1704526757972000000,1704526817971000000,0
jps.library.entities.serializer.save.entities.ms,1704526757972000000,1704526817971000000,0
jps.artifact.entities.serializer.save.entities.ms,1704526757972000000,1704526817971000000,0
jps.modifiable.module.model.bridge.new.module.ms,1704526757972000000,1704526817971000000,4
jps.storage.jps.conf.reader.load.component.ms,1704526757972000000,1704526817971000000,18
jps.save.global.entities.ms,1704526757972000000,1704526817971000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1704526757972000000,1704526817971000000,3
workspaceModel.sync.entities.ms,1704526757972000000,1704526817971000000,0
jps.facet.change.listener.init.bridge.ms,1704526757972000000,1704526817971000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1704526757972000000,1704526817971000000,252
workspaceModel.mutableEntityStorage.entities.by.source.ms,1704526757972000000,1704526817971000000,2
workspaceModel.updates.ms,1704526817971000000,1704526877971000000,242
workspaceModel.collect.changes.ms,1704526817971000000,1704526877971000000,0
workspaceModel.initializing.ms,1704526817971000000,1704526877971000000,4
workspaceModel.check.recursive.update.ms,1704526817971000000,1704526877971000000,6
workspaceModel.updates.precise.ms,1704526817971000000,1704526877971000000,71
workspaceModel.updates.count,1704526817971000000,1704526877971000000,9
workspaceModel.to.snapshot.ms,1704526817971000000,1704526877971000000,2
workspaceModel.replace.project.model.ms,1704526817971000000,1704526877971000000,0
workspaceModel.loading.total.ms,1704526817971000000,1704526877971000000,502
workspaceModel.update.unloaded.entities.ms,1704526817971000000,1704526877971000000,0
workspaceModel.pre.handlers.ms,1704526817971000000,1704526877971000000,3
workspaceModel.loading.from.cache.ms,1704526817971000000,1704526877971000000,473
workspaceModel.init.bridges.ms,1704526817971000000,1704526877971000000,4
NonBlockingReadAction.failedExecutionsCount,1704526817971000000,1704526877971000000,0
FlushQueue.waitingTimeAvgNs,1704526817971000000,1704526877971000000,4303572.113374668
NonBlockingReadAction.finalizedExecutionsCount,1704526817971000000,1704526877971000000,2505
AWTEventQueue.dispatchTimeAvgNs,1704526817971000000,1704526877971000000,775332.419473452
NonBlockingReadAction.failedExecutionTimeUs,1704526817971000000,1704526877971000000,0
AWTEventQueue.dispatchTimeTotalNS,1704526817971000000,1704526877971000000,5276259643
AWTEventQueue.dispatchTime90PNs,1704526817971000000,1704526877971000000,954367
AWTEventQueue.eventsDispatched,1704526817971000000,1704526877971000000,6799
FlushQueue.executionTime90PNs,1704526817971000000,1704526877971000000,634879
FlushQueue.queueSizeAvg,1704526817971000000,1704526877971000000,0.775022143489814
FlushQueue.executionTimeAvgNs,1704526817971000000,1704526877971000000,587060.641275465
FlushQueue.waitingTime90PNs,1704526817971000000,1704526877971000000,10420223
AWTEventQueue.dispatchTimeMaxNs,1704526817971000000,1704526877971000000,261095423
FlushQueue.executionTimeMaxNs,1704526817971000000,1704526877971000000,261095423
FlushQueue.queueSizeMax,1704526817971000000,1704526877971000000,14
FlushQueue.queueSize90P,1704526817971000000,1704526877971000000,2
FlushQueue.tasksExecuted,1704526817971000000,1704526877971000000,1129
FlushQueue.waitingTimeMaxNs,1704526817971000000,1704526877971000000,261095423
NonBlockingReadAction.finalizedExecutionTimeUs,1704526817971000000,1704526877971000000,25059212
JVM.usedHeapBytes,1704526817971000000,1704526877971000000,553930752
OS.loadAverage,1704526817971000000,1704526877971000000,1.74169921875
JVM.threadCount,1704526817971000000,1704526877971000000,63
JVM.GC.collectionTimesMs,1704526817971000000,1704526877971000000,187
JVM.maxHeapBytes,1704526817971000000,1704526877971000000,2147483648
JVM.maxNativeBytes,1704526817971000000,1704526877971000000,-1
JVM.GC.collections,1704526817971000000,1704526877971000000,10
JVM.usedNativeBytes,1704526817971000000,1704526877971000000,358217192
JVM.totalCpuTimeMs,1704526817971000000,1704526877971000000,60580
Indexes.entries.lookups,1704526817971000000,1704526877971000000,3.0
IndexesFlusher.totalContentionQuotaSpent,1704526817971000000,1704526877971000000,39
VFSFlusher.totalFlushingTimeUs,1704526817971000000,1704526877971000000,34250
Indexes.allKeys.lookupDurationMaxMs,1704526817971000000,1704526877971000000,0.0
VFSFlusher.totalFlushes,1704526817971000000,1704526877971000000,15
Indexes.stubs.lookupDuration90PMs,1704526817971000000,1704526877971000000,0.0
IndexesFlusher.totalFlushes,1704526817971000000,1704526877971000000,72
Indexes.allKeys.lookupDurationAvgMs,1704526817971000000,1704526877971000000,0.0
Indexes.entries.lookupDurationAvgMs,1704526817971000000,1704526877971000000,0.0
VFSFlusher.totalContentionQuotaSpent,1704526817971000000,1704526877971000000,0
