# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
IndexesFlusher.totalFlushes,1703092834651000000,1703092894675000000,55
Indexes.stubs.lookupDurationMaxMs,1703092834651000000,1703092894675000000,0.0
Indexes.stubs.lookups,1703092834651000000,1703092894675000000,0.0
Indexes.stubs.lookupDurationAvgMs,1703092834651000000,1703092894675000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1703092834651000000,1703092894675000000,0
VFSFlusher.totalFlushes,1703092834651000000,1703092894675000000,7
Indexes.stubs.lookupDuration90PMs,1703092834651000000,1703092894675000000,0.0
Indexes.allKeys.lookupDuration90PMs,1703092834651000000,1703092894675000000,0.0
Indexes.entries.lookupDurationMaxMs,1703092834651000000,1703092894675000000,257.0
Indexes.entries.lookups,1703092834651000000,1703092894675000000,15.0
Indexes.allKeys.lookupDurationMaxMs,1703092834651000000,1703092894675000000,0.0
VFSFlusher.totalContentionQuotaSpent,1703092834651000000,1703092894675000000,0
VFSFlusher.totalFlushingTimeUs,1703092834651000000,1703092894675000000,17036
Indexes.entries.lookupDurationAvgMs,1703092834651000000,1703092894675000000,23.266666666666666
FlushQueue.tasksExecuted,1703092834651000000,1703092894675000000,2788
FlushQueue.queueSizeMax,1703092834651000000,1703092894675000000,77
FlushQueue.executionTimeAvgNs,1703092834651000000,1703092894675000000,2844174.49928264
NonBlockingReadAction.failedExecutionTimeUs,1703092834651000000,1703092894675000000,210573
FlushQueue.waitingTimeAvgNs,1703092834651000000,1703092894675000000,1.2992909447345768E8
AWTEventQueue.dispatchTime90PNs,1703092834651000000,1703092894675000000,8159231
FlushQueue.waitingTimeMaxNs,1703092834651000000,1703092894675000000,1862270975
AWTEventQueue.dispatchTimeMaxNs,1703092834651000000,1703092894675000000,1241513983
FlushQueue.executionTimeMaxNs,1703092834651000000,1703092894675000000,1241513983
AWTEventQueue.dispatchTimeTotalNS,1703092834651000000,1703092894675000000,20277241999
FlushQueue.executionTime90PNs,1703092834651000000,1703092894675000000,2670591
NonBlockingReadAction.failedExecutionsCount,1703092834651000000,1703092894675000000,1
AWTEventQueue.dispatchTimeAvgNs,1703092834651000000,1703092894675000000,5215237.6460905345
AWTEventQueue.eventsDispatched,1703092834651000000,1703092894675000000,3888
FlushQueue.queueSizeAvg,1703092834651000000,1703092894675000000,11.615136298421808
FlushQueue.waitingTime90PNs,1703092834651000000,1703092894675000000,362807295
NonBlockingReadAction.finalizedExecutionTimeUs,1703092834651000000,1703092894675000000,13427903
NonBlockingReadAction.finalizedExecutionsCount,1703092834651000000,1703092894675000000,146
FlushQueue.queueSize90P,1703092834651000000,1703092894675000000,35
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1703092834651000000,1703092894675000000,0
jps.facet.change.listener.process.change.events.ms,1703092834651000000,1703092894675000000,1
jps.save.changed.project.entities.ms,1703092834651000000,1703092894675000000,0
jps.global.get.library.ms,1703092834651000000,1703092894675000000,0
jps.load.initial.state.ms,1703092834651000000,1703092894675000000,12
workspaceModel.global.updates.ms,1703092834651000000,1703092894675000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1703092834651000000,1703092894675000000,0
workspaceModel.moduleBridge.before.changed.ms,1703092834651000000,1703092894675000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1703092834651000000,1703092894675000000,1687
jps.project.serializers.load.ms,1703092834651000000,1703092894675000000,179
workspaceModel.moduleManagerBridge.load.all.modules.ms,1703092834651000000,1703092894675000000,83
jps.module.iml.entities.serializer.load.entities.ms,1703092834651000000,1703092894675000000,46
jps.load.project.to.empty.storage.ms,1703092834651000000,1703092894675000000,184
workspaceModel.sync.entities.ms,1703092834651000000,1703092894675000000,0
jps.library.entities.serializer.load.entities.ms,1703092834651000000,1703092894675000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1703092834651000000,1703092894675000000,0
jps.project.serializers.save.ms,1703092834651000000,1703092894675000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1703092834651000000,1703092894675000000,323
workspaceModel.moduleManagerBridge.newModule.ms,1703092834651000000,1703092894675000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1703092834651000000,1703092894675000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1703092834651000000,1703092894675000000,16
jps.global.initialize.library.bridges.after.loading.ms,1703092834651000000,1703092894675000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1703092834651000000,1703092894675000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1703092834651000000,1703092894675000000,42
jps.module.iml.entities.serializer.save.entities.ms,1703092834651000000,1703092894675000000,0
workspaceModel.load.cache.from.file.ms,1703092834651000000,1703092894675000000,357
workspaceModel.mutableEntityStorage.add.diff.ms,1703092834651000000,1703092894675000000,40
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1703092834651000000,1703092894675000000,0
jps.save.global.entities.ms,1703092834651000000,1703092894675000000,0
workspaceModel.moduleBridge.update.option.ms,1703092834651000000,1703092894675000000,0
jps.global.get.library.by.name.ms,1703092834651000000,1703092894675000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1703092834651000000,1703092894675000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1703092834651000000,1703092894675000000,0
jps.global.handle.changed.events.ms,1703092834651000000,1703092894675000000,0
workspaceModel.global.updates.count,1703092834651000000,1703092894675000000,0
jps.facet.change.listener.init.bridge.ms,1703092834651000000,1703092894675000000,0
workspaceModel.mutableEntityStorage.entities.ms,1703092834651000000,1703092894675000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1703092834651000000,1703092894675000000,2
jps.artifact.entities.serializer.save.entities.ms,1703092834651000000,1703092894675000000,0
jps.global.handle.before.change.events.ms,1703092834651000000,1703092894675000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1703092834651000000,1703092894675000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1703092834651000000,1703092894675000000,0
workspaceModel.save.cache.to.file.ms,1703092834651000000,1703092894675000000,306
workspaceModel.mutableEntityStorage.add.entity.ms,1703092834651000000,1703092894675000000,149
workspaceModel.mutableEntityStorage.entities.by.source.ms,1703092834651000000,1703092894675000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1703092834651000000,1703092894675000000,0
jps.library.entities.serializer.save.entities.ms,1703092834651000000,1703092894675000000,0
workspaceModel.orphan.listener.update.ms,1703092834651000000,1703092894675000000,3
jps.global.get.libraries.ms,1703092834651000000,1703092894675000000,0
jps.apply.loaded.storage.ms,1703092834651000000,1703092894675000000,129
workspaceModel.mutableEntityStorage.to.snapshot.ms,1703092834651000000,1703092894675000000,14
jps.reload.project.entities.ms,1703092834651000000,1703092894675000000,0
jps.app.storage.content.reader.load.component.ms,1703092834651000000,1703092894675000000,1
jps.artifact.entities.serializer.load.entities.ms,1703092834651000000,1703092894675000000,0
jps.storage.jps.conf.reader.load.component.ms,1703092834651000000,1703092894675000000,19
workspaceModel.mutableEntityStorage.has.same.entities.ms,1703092834651000000,1703092894675000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1703092834651000000,1703092894675000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1703092834651000000,1703092894675000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1703092834651000000,1703092894675000000,44
jps.global.initialize.library.bridges.ms,1703092834651000000,1703092894675000000,0
workspaceModel.global.apply.state.to.project.ms,1703092834651000000,1703092894675000000,56
jps.facet.change.listener.before.change.events.ms,1703092834651000000,1703092894675000000,1
FileNameCache.queries,1703092834651000000,1703092894675000000,584252
FileNameCache.totalMisses,1703092834651000000,1703092894675000000,4272
FileNameCache.fastMisses,1703092834651000000,1703092894675000000,22149
JVM.usedNativeBytes,1703092834651000000,1703092894675000000,303819088
JVM.GC.collectionTimesMs,1703092834651000000,1703092894675000000,486
JVM.maxHeapBytes,1703092834651000000,1703092894675000000,2147483648
JVM.threadCount,1703092834651000000,1703092894675000000,109
JVM.maxNativeBytes,1703092834651000000,1703092894675000000,-1
JVM.usedHeapBytes,1703092834651000000,1703092894675000000,306184192
JVM.totalCpuTimeMs,1703092834651000000,1703092894675000000,108980
JVM.GC.collections,1703092834651000000,1703092894675000000,19
OS.loadAverage,1703092834651000000,1703092894675000000,2.58984375
workspaceModel.pre.handlers.ms,1703092834651000000,1703092894675000000,1
workspaceModel.init.bridges.ms,1703092834651000000,1703092894675000000,3
workspaceModel.updates.precise.ms,1703092834651000000,1703092894675000000,57
workspaceModel.updates.count,1703092834651000000,1703092894675000000,3
workspaceModel.collect.changes.ms,1703092834651000000,1703092894675000000,0
workspaceModel.loading.total.ms,1703092834651000000,1703092894675000000,409
workspaceModel.updates.ms,1703092834651000000,1703092894675000000,140
workspaceModel.replace.project.model.ms,1703092834651000000,1703092894675000000,0
workspaceModel.loading.from.cache.ms,1703092834651000000,1703092894675000000,360
workspaceModel.to.snapshot.ms,1703092834651000000,1703092894675000000,13
workspaceModel.update.unloaded.entities.ms,1703092834651000000,1703092894675000000,0
workspaceModel.check.recursive.update.ms,1703092834651000000,1703092894675000000,1
workspaceModel.initializing.ms,1703092834651000000,1703092894675000000,3
DirectByteBufferAllocator.hits,1703092894675000000,1703092954673000000,27
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1703092894675000000,1703092954673000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1703092894675000000,1703092954673000000,0
DirectByteBufferAllocator.reclaimed,1703092894675000000,1703092954673000000,27
StorageLockContext.competingThreads.max,1703092894675000000,1703092954673000000,2
FilePageCache.maxCacheSizeInBytes,1703092894675000000,1703092954673000000,176594944
FilePageCache.pageLoads,1703092894675000000,1703092954673000000,94
DirectByteBufferAllocator.disposed,1703092894675000000,1703092954673000000,0
FilePageCache.totalPageDisposalsUs,1703092894675000000,1703092954673000000,9383
StorageLockContext.competingThreads.90P,1703092894675000000,1703092954673000000,0
FilePageCache.disposedBuffers,1703092894675000000,1703092954673000000,27
FilePageCache.totalPageLoadsUs,1703092894675000000,1703092954673000000,180809
FilePageCache.maxRegisteredFiles,1703092894675000000,1703092954673000000,254
FilePageCache.uncachedFileAccess,1703092894675000000,1703092954673000000,267
FilePageCache.pageHits,1703092894675000000,1703092954673000000,51756
FilePageCache.pageFastCacheHits,1703092894675000000,1703092954673000000,512290
StreamlinedBlobStorage.recordsRelocated,1703092894675000000,1703092954673000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1703092894675000000,1703092954673000000,184918016
StreamlinedBlobStorage.recordsDeleted,1703092894675000000,1703092954673000000,2
StreamlinedBlobStorage.recordsAllocated,1703092894675000000,1703092954673000000,1036
DirectByteBufferAllocator.misses,1703092894675000000,1703092954673000000,67
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1703092894675000000,1703092954673000000,72556
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1703092894675000000,1703092954673000000,51726
FilePageCache.capacityInBytes,1703092894675000000,1703092954673000000,524288000
StorageLockContext.competingThreads.avg,1703092894675000000,1703092954673000000,0.03333333333333333
IndexesFlusher.totalFlushingTimeUs,1703092894675000000,1703092954673000000,3376903
IndexesFlusher.totalFlushesRetried,1703092894675000000,1703092954673000000,10
Indexes.allKeys.lookupDurationAvgMs,1703092894675000000,1703092954673000000,0.0
VFSFlusher.totalFlushesRetried,1703092894675000000,1703092954673000000,0
Indexes.allKeys.lookups,1703092894675000000,1703092954673000000,0.0
Indexes.entries.lookupDuration90PMs,1703092894675000000,1703092954673000000,0.0
IndexesFlusher.totalFlushes,1703092894675000000,1703092954673000000,84
Indexes.stubs.lookupDurationMaxMs,1703092894675000000,1703092954673000000,0.0
Indexes.stubs.lookups,1703092894675000000,1703092954673000000,0.0
Indexes.stubs.lookupDurationAvgMs,1703092894675000000,1703092954673000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1703092894675000000,1703092954673000000,77
VFSFlusher.totalFlushes,1703092894675000000,1703092954673000000,27
Indexes.stubs.lookupDuration90PMs,1703092894675000000,1703092954673000000,0.0
Indexes.allKeys.lookupDuration90PMs,1703092894675000000,1703092954673000000,0.0
Indexes.entries.lookupDurationMaxMs,1703092894675000000,1703092954673000000,0.0
Indexes.entries.lookups,1703092894675000000,1703092954673000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1703092894675000000,1703092954673000000,0.0
VFSFlusher.totalContentionQuotaSpent,1703092894675000000,1703092954673000000,0
VFSFlusher.totalFlushingTimeUs,1703092894675000000,1703092954673000000,210041
Indexes.entries.lookupDurationAvgMs,1703092894675000000,1703092954673000000,0.0
FlushQueue.tasksExecuted,1703092894675000000,1703092954673000000,3660
FlushQueue.queueSizeMax,1703092894675000000,1703092954673000000,875
FlushQueue.executionTimeAvgNs,1703092894675000000,1703092954673000000,2015526.9994535518
NonBlockingReadAction.failedExecutionTimeUs,1703092894675000000,1703092954673000000,304702
FlushQueue.waitingTimeAvgNs,1703092894675000000,1703092954673000000,3.1887619069508195E8
AWTEventQueue.dispatchTime90PNs,1703092894675000000,1703092954673000000,3276799
FlushQueue.waitingTimeMaxNs,1703092894675000000,1703092954673000000,1241513983
AWTEventQueue.dispatchTimeMaxNs,1703092894675000000,1703092954673000000,511705087
FlushQueue.executionTimeMaxNs,1703092894675000000,1703092954673000000,2298478591
AWTEventQueue.dispatchTimeTotalNS,1703092894675000000,1703092954673000000,13470848760
FlushQueue.executionTime90PNs,1703092894675000000,1703092954673000000,1023999
NonBlockingReadAction.failedExecutionsCount,1703092894675000000,1703092954673000000,9
AWTEventQueue.dispatchTimeAvgNs,1703092894675000000,1703092954673000000,2170680.543989687
AWTEventQueue.eventsDispatched,1703092894675000000,1703092954673000000,6206
FlushQueue.queueSizeAvg,1703092894675000000,1703092954673000000,151.40191256830602
FlushQueue.waitingTime90PNs,1703092894675000000,1703092954673000000,1207959551
NonBlockingReadAction.finalizedExecutionTimeUs,1703092894675000000,1703092954673000000,36055619
NonBlockingReadAction.finalizedExecutionsCount,1703092894675000000,1703092954673000000,1988
FlushQueue.queueSize90P,1703092894675000000,1703092954673000000,659
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1703092894675000000,1703092954673000000,0
jps.facet.change.listener.process.change.events.ms,1703092894675000000,1703092954673000000,1
jps.save.changed.project.entities.ms,1703092894675000000,1703092954673000000,19
jps.global.get.library.ms,1703092894675000000,1703092954673000000,0
jps.load.initial.state.ms,1703092894675000000,1703092954673000000,12
workspaceModel.global.updates.ms,1703092894675000000,1703092954673000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1703092894675000000,1703092954673000000,0
workspaceModel.moduleBridge.before.changed.ms,1703092894675000000,1703092954673000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1703092894675000000,1703092954673000000,1707
jps.modifiable.module.model.bridge.load.module.ms,1703092894675000000,1703092954673000000,0
jps.project.serializers.load.ms,1703092894675000000,1703092954673000000,179
workspaceModel.moduleManagerBridge.load.all.modules.ms,1703092894675000000,1703092954673000000,84
jps.module.iml.entities.serializer.load.entities.ms,1703092894675000000,1703092954673000000,46
jps.load.project.to.empty.storage.ms,1703092894675000000,1703092954673000000,189
workspaceModel.sync.entities.ms,1703092894675000000,1703092954673000000,0
jps.library.entities.serializer.load.entities.ms,1703092894675000000,1703092954673000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1703092894675000000,1703092954673000000,2
jps.project.serializers.save.ms,1703092894675000000,1703092954673000000,19
workspaceModel.delayed.project.synchronizer.sync.ms,1703092894675000000,1703092954673000000,323
workspaceModel.moduleManagerBridge.newModule.ms,1703092894675000000,1703092954673000000,28
workspaceModel.mutableEntityStorage.remove.entity.ms,1703092894675000000,1703092954673000000,0
jps.modifiable.module.model.bridge.new.module.ms,1703092894675000000,1703092954673000000,4
workspaceModel.mutableEntityStorage.modify.entity.ms,1703092894675000000,1703092954673000000,27
jps.global.initialize.library.bridges.after.loading.ms,1703092894675000000,1703092954673000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1703092894675000000,1703092954673000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1703092894675000000,1703092954673000000,42
jps.module.iml.entities.serializer.save.entities.ms,1703092894675000000,1703092954673000000,9
workspaceModel.load.cache.from.file.ms,1703092894675000000,1703092954673000000,357
workspaceModel.mutableEntityStorage.add.diff.ms,1703092894675000000,1703092954673000000,46
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1703092894675000000,1703092954673000000,0
jps.save.global.entities.ms,1703092894675000000,1703092954673000000,1
workspaceModel.moduleBridge.update.option.ms,1703092894675000000,1703092954673000000,0
jps.global.get.library.by.name.ms,1703092894675000000,1703092954673000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1703092894675000000,1703092954673000000,4
workspaceModel.moduleManagerBridge.load.module.ms,1703092894675000000,1703092954673000000,0
jps.global.handle.changed.events.ms,1703092894675000000,1703092954673000000,0
workspaceModel.global.updates.count,1703092894675000000,1703092954673000000,0
jps.facet.change.listener.init.bridge.ms,1703092894675000000,1703092954673000000,0
workspaceModel.mutableEntityStorage.entities.ms,1703092894675000000,1703092954673000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1703092894675000000,1703092954673000000,2
jps.modifiable.module.model.bridge.disposing.ms,1703092894675000000,1703092954673000000,0
jps.artifact.entities.serializer.save.entities.ms,1703092894675000000,1703092954673000000,0
jps.global.handle.before.change.events.ms,1703092894675000000,1703092954673000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1703092894675000000,1703092954673000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1703092894675000000,1703092954673000000,0
workspaceModel.save.cache.to.file.ms,1703092894675000000,1703092954673000000,349
jps.app.storage.content.writer.save.component.ms,1703092894675000000,1703092954673000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1703092894675000000,1703092954673000000,154
workspaceModel.mutableEntityStorage.entities.by.source.ms,1703092894675000000,1703092954673000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1703092894675000000,1703092954673000000,0
jps.library.entities.serializer.save.entities.ms,1703092894675000000,1703092954673000000,0
workspaceModel.orphan.listener.update.ms,1703092894675000000,1703092954673000000,12
jps.global.get.libraries.ms,1703092894675000000,1703092954673000000,0
jps.apply.loaded.storage.ms,1703092894675000000,1703092954673000000,136
jps.modifiable.module.model.bridge.renaming.ms,1703092894675000000,1703092954673000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1703092894675000000,1703092954673000000,16
jps.reload.project.entities.ms,1703092894675000000,1703092954673000000,0
jps.app.storage.content.reader.load.component.ms,1703092894675000000,1703092954673000000,1
jps.artifact.entities.serializer.load.entities.ms,1703092894675000000,1703092954673000000,0
jps.storage.jps.conf.reader.load.component.ms,1703092894675000000,1703092954673000000,20
workspaceModel.mutableEntityStorage.has.same.entities.ms,1703092894675000000,1703092954673000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1703092894675000000,1703092954673000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1703092894675000000,1703092954673000000,3
workspaceModel.mutableEntityStorage.put.entity.ms,1703092894675000000,1703092954673000000,48
jps.global.initialize.library.bridges.ms,1703092894675000000,1703092954673000000,0
workspaceModel.global.apply.state.to.project.ms,1703092894675000000,1703092954673000000,56
jps.facet.change.listener.before.change.events.ms,1703092894675000000,1703092954673000000,1
FileNameCache.queries,1703092894675000000,1703092954673000000,713447
FileNameCache.totalMisses,1703092894675000000,1703092954673000000,1943
FileNameCache.fastMisses,1703092894675000000,1703092954673000000,59921
JVM.usedNativeBytes,1703092894675000000,1703092954673000000,340691056
JVM.GC.collectionTimesMs,1703092894675000000,1703092954673000000,383
JVM.maxHeapBytes,1703092894675000000,1703092954673000000,2147483648
JVM.threadCount,1703092894675000000,1703092954673000000,79
JVM.maxNativeBytes,1703092894675000000,1703092954673000000,-1
JVM.usedHeapBytes,1703092894675000000,1703092954673000000,516477952
JVM.totalCpuTimeMs,1703092894675000000,1703092954673000000,78730
JVM.GC.collections,1703092894675000000,1703092954673000000,8
OS.loadAverage,1703092894675000000,1703092954673000000,3.083984375
workspaceModel.pre.handlers.ms,1703092894675000000,1703092954673000000,3
workspaceModel.init.bridges.ms,1703092894675000000,1703092954673000000,3
workspaceModel.updates.precise.ms,1703092894675000000,1703092954673000000,63
workspaceModel.updates.count,1703092894675000000,1703092954673000000,9
workspaceModel.collect.changes.ms,1703092894675000000,1703092954673000000,0
workspaceModel.loading.total.ms,1703092894675000000,1703092954673000000,409
workspaceModel.updates.ms,1703092894675000000,1703092954673000000,242
workspaceModel.replace.project.model.ms,1703092894675000000,1703092954673000000,0
workspaceModel.loading.from.cache.ms,1703092894675000000,1703092954673000000,360
workspaceModel.to.snapshot.ms,1703092894675000000,1703092954673000000,14
workspaceModel.update.unloaded.entities.ms,1703092894675000000,1703092954673000000,0
workspaceModel.check.recursive.update.ms,1703092894675000000,1703092954673000000,5
workspaceModel.initializing.ms,1703092894675000000,1703092954673000000,3
DirectByteBufferAllocator.hits,1703092954673000000,1703093014673000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1703092954673000000,1703093014673000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1703092954673000000,1703093014673000000,0
DirectByteBufferAllocator.reclaimed,1703092954673000000,1703093014673000000,0
StorageLockContext.competingThreads.max,1703092954673000000,1703093014673000000,0
FilePageCache.maxCacheSizeInBytes,1703092954673000000,1703093014673000000,176594944
FilePageCache.pageLoads,1703092954673000000,1703093014673000000,0
DirectByteBufferAllocator.disposed,1703092954673000000,1703093014673000000,0
FilePageCache.totalPageDisposalsUs,1703092954673000000,1703093014673000000,0
StorageLockContext.competingThreads.90P,1703092954673000000,1703093014673000000,0
FilePageCache.disposedBuffers,1703092954673000000,1703093014673000000,0
FilePageCache.totalPageLoadsUs,1703092954673000000,1703093014673000000,0
FilePageCache.maxRegisteredFiles,1703092954673000000,1703093014673000000,254
FilePageCache.uncachedFileAccess,1703092954673000000,1703093014673000000,0
FilePageCache.pageHits,1703092954673000000,1703093014673000000,0
FilePageCache.pageFastCacheHits,1703092954673000000,1703093014673000000,0
StreamlinedBlobStorage.recordsRelocated,1703092954673000000,1703093014673000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1703092954673000000,1703093014673000000,184918016
StreamlinedBlobStorage.recordsDeleted,1703092954673000000,1703093014673000000,0
StreamlinedBlobStorage.recordsAllocated,1703092954673000000,1703093014673000000,0
DirectByteBufferAllocator.misses,1703092954673000000,1703093014673000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1703092954673000000,1703093014673000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1703092954673000000,1703093014673000000,0
FilePageCache.capacityInBytes,1703092954673000000,1703093014673000000,524288000
StorageLockContext.competingThreads.avg,1703092954673000000,1703093014673000000,0.0
IndexesFlusher.totalFlushingTimeUs,1703092954673000000,1703093014673000000,267714
IndexesFlusher.totalFlushesRetried,1703092954673000000,1703093014673000000,0
Indexes.allKeys.lookupDurationAvgMs,1703092954673000000,1703093014673000000,0.0
VFSFlusher.totalFlushesRetried,1703092954673000000,1703093014673000000,0
Indexes.allKeys.lookups,1703092954673000000,1703093014673000000,0.0
Indexes.entries.lookupDuration90PMs,1703092954673000000,1703093014673000000,0.0
IndexesFlusher.totalFlushes,1703092954673000000,1703093014673000000,119
Indexes.stubs.lookupDurationMaxMs,1703092954673000000,1703093014673000000,0.0
Indexes.stubs.lookups,1703092954673000000,1703093014673000000,0.0
Indexes.stubs.lookupDurationAvgMs,1703092954673000000,1703093014673000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1703092954673000000,1703093014673000000,0
VFSFlusher.totalFlushes,1703092954673000000,1703093014673000000,0
Indexes.stubs.lookupDuration90PMs,1703092954673000000,1703093014673000000,0.0
Indexes.allKeys.lookupDuration90PMs,1703092954673000000,1703093014673000000,0.0
Indexes.entries.lookupDurationMaxMs,1703092954673000000,1703093014673000000,0.0
Indexes.entries.lookups,1703092954673000000,1703093014673000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1703092954673000000,1703093014673000000,0.0
VFSFlusher.totalContentionQuotaSpent,1703092954673000000,1703093014673000000,0
VFSFlusher.totalFlushingTimeUs,1703092954673000000,1703093014673000000,0
Indexes.entries.lookupDurationAvgMs,1703092954673000000,1703093014673000000,0.0
FlushQueue.tasksExecuted,1703092954673000000,1703093014673000000,402
FlushQueue.queueSizeMax,1703092954673000000,1703093014673000000,7
FlushQueue.executionTimeAvgNs,1703092954673000000,1703093014673000000,214073.2935323383
NonBlockingReadAction.failedExecutionTimeUs,1703092954673000000,1703093014673000000,0
FlushQueue.waitingTimeAvgNs,1703092954673000000,1703093014673000000,428695.70149253734
AWTEventQueue.dispatchTime90PNs,1703092954673000000,1703093014673000000,1114111
FlushQueue.waitingTimeMaxNs,1703092954673000000,1703093014673000000,19398655
AWTEventQueue.dispatchTimeMaxNs,1703092954673000000,1703093014673000000,12058623
