# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.collect.changes.ms,1702917560779000000,1702917620796000000,0
FilePageCache.totalPageDisposalsUs,1702917560779000000,1702917620796000000,2632
FilePageCache.pageLoadsAboveSizeThreshold,1702917560779000000,1702917620796000000,0
FilePageCache.pageFastCacheHits,1702917560779000000,1702917620796000000,75714
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1702917560779000000,1702917620796000000,3307237
StreamlinedBlobStorage.recordsAllocated,1702917560779000000,1702917620796000000,48812
FilePageCache.totalPageLoadsUs,1702917560779000000,1702917620796000000,1520579
StorageLockContext.competingThreads.max,1702917560779000000,1702917620796000000,0
DirectByteBufferAllocator.misses,1702917560779000000,1702917620796000000,180
FilePageCache.maxCacheSizeInBytes,1702917560779000000,1702917620796000000,171130880
FilePageCache.pageHits,1702917560779000000,1702917620796000000,2594
FilePageCache.pageLoads,1702917560779000000,1702917620796000000,183
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1702917560779000000,1702917620796000000,1583799
FilePageCache.capacityInBytes,1702917560779000000,1702917620796000000,524288000
FilePageCache.maxRegisteredFiles,1702917560779000000,1702917620796000000,254
StreamlinedBlobStorage.recordsDeleted,1702917560779000000,1702917620796000000,1990
StreamlinedBlobStorage.recordsRelocated,1702917560779000000,1702917620796000000,0
DirectByteBufferAllocator.reclaimed,1702917560779000000,1702917620796000000,3
StorageLockContext.competingThreads.90P,1702917560779000000,1702917620796000000,0
FilePageCache.disposedBuffers,1702917560779000000,1702917620796000000,3
FilePageCache.uncachedFileAccess,1702917560779000000,1702917620796000000,111
StorageLockContext.competingThreads.avg,1702917560779000000,1702917620796000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1702917560779000000,1702917620796000000,171130880
DirectByteBufferAllocator.hits,1702917560779000000,1702917620796000000,3
DirectByteBufferAllocator.disposed,1702917560779000000,1702917620796000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1702917560779000000,1702917620796000000,0
jps.global.get.library.by.name.ms,1702917560779000000,1702917620796000000,0
jps.module.iml.entities.serializer.load.entities.ms,1702917560779000000,1702917620796000000,35
workspaceModel.orphan.listener.update.ms,1702917560779000000,1702917620796000000,5
jps.global.handle.changed.events.ms,1702917560779000000,1702917620796000000,0
jps.app.storage.content.reader.load.component.ms,1702917560779000000,1702917620796000000,0
workspaceModel.global.apply.state.to.project.ms,1702917560779000000,1702917620796000000,70
workspaceModel.mutableEntityStorage.replace.by.source.ms,1702917560779000000,1702917620796000000,28
workspaceModel.mutableEntityStorage.entities.ms,1702917560779000000,1702917620796000000,0
jps.save.changed.project.entities.ms,1702917560779000000,1702917620796000000,0
jps.facet.change.listener.process.change.events.ms,1702917560779000000,1702917620796000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1702917560779000000,1702917620796000000,2
workspaceModel.moduleManagerBridge.build.module.graph.ms,1702917560779000000,1702917620796000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1702917560779000000,1702917620796000000,2
jps.global.initialize.library.bridges.after.loading.ms,1702917560779000000,1702917620796000000,0
jps.artifact.entities.serializer.load.entities.ms,1702917560779000000,1702917620796000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1702917560779000000,1702917620796000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1702917560779000000,1702917620796000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1702917560779000000,1702917620796000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1702917560779000000,1702917620796000000,1
jps.reload.project.entities.ms,1702917560779000000,1702917620796000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1702917560779000000,1702917620796000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1702917560779000000,1702917620796000000,8
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1702917560779000000,1702917620796000000,0
jps.apply.loaded.storage.ms,1702917560779000000,1702917620796000000,43
workspaceModel.global.apply.state.to.project.builder.ms,1702917560779000000,1702917620796000000,1
workspaceModel.moduleBridge.update.option.ms,1702917560779000000,1702917620796000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1702917560779000000,1702917620796000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1702917560779000000,1702917620796000000,1
jps.module.iml.entities.serializer.save.entities.ms,1702917560779000000,1702917620796000000,0
workspaceModel.global.updates.count,1702917560779000000,1702917620796000000,0
jps.global.initialize.library.bridges.ms,1702917560779000000,1702917620796000000,1
jps.project.serializers.save.ms,1702917560779000000,1702917620796000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1702917560779000000,1702917620796000000,1
jps.artifact.entities.serializer.save.entities.ms,1702917560779000000,1702917620796000000,0
workspaceModel.moduleBridge.before.changed.ms,1702917560779000000,1702917620796000000,0
jps.library.entities.serializer.load.entities.ms,1702917560779000000,1702917620796000000,0
jps.library.entities.serializer.save.entities.ms,1702917560779000000,1702917620796000000,0
jps.global.get.libraries.ms,1702917560779000000,1702917620796000000,1
jps.project.serializers.load.ms,1702917560779000000,1702917620796000000,71
jps.load.initial.state.ms,1702917560779000000,1702917620796000000,13
jps.load.project.to.empty.storage.ms,1702917560779000000,1702917620796000000,76
jps.global.handle.before.change.events.ms,1702917560779000000,1702917620796000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1702917560779000000,1702917620796000000,0
jps.facet.change.listener.init.bridge.ms,1702917560779000000,1702917620796000000,0
jps.facet.change.listener.before.change.events.ms,1702917560779000000,1702917620796000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1702917560779000000,1702917620796000000,0
workspaceModel.save.cache.to.file.ms,1702917560779000000,1702917620796000000,140
workspaceModel.mutableEntityStorage.add.entity.ms,1702917560779000000,1702917620796000000,35
workspaceModel.moduleManagerBridge.create.module.instance.ms,1702917560779000000,1702917620796000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1702917560779000000,1702917620796000000,127
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1702917560779000000,1702917620796000000,0
jps.save.global.entities.ms,1702917560779000000,1702917620796000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1702917560779000000,1702917620796000000,14
jps.global.get.library.ms,1702917560779000000,1702917620796000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1702917560779000000,1702917620796000000,114
workspaceModel.load.cache.from.file.ms,1702917560779000000,1702917620796000000,444
workspaceModel.sync.entities.ms,1702917560779000000,1702917620796000000,0
workspaceModel.global.updates.ms,1702917560779000000,1702917620796000000,0
jps.storage.jps.conf.reader.load.component.ms,1702917560779000000,1702917620796000000,17
workspaceModel.moduleBridgeLoader.loading.modules.ms,1702917560779000000,1702917620796000000,2178
workspaceModel.mutableEntityStorage.add.diff.ms,1702917560779000000,1702917620796000000,9
workspaceModel.mutableEntityStorage.referrers.ms,1702917560779000000,1702917620796000000,0
Indexes.stubs.lookupDuration90PMs,1702917620796000000,1702917680796000000,0.0
Indexes.allKeys.lookups,1702917620796000000,1702917680796000000,0.0
VFSFlusher.totalContentionQuotaSpent,1702917620796000000,1702917680796000000,0
Indexes.allKeys.lookupDurationMaxMs,1702917620796000000,1702917680796000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1702917620796000000,1702917680796000000,0
Indexes.entries.lookupDurationMaxMs,1702917620796000000,1702917680796000000,54.0
IndexesFlusher.totalFlushes,1702917620796000000,1702917680796000000,59
Indexes.stubs.lookupDurationAvgMs,1702917620796000000,1702917680796000000,0.0
Indexes.entries.lookupDurationAvgMs,1702917620796000000,1702917680796000000,5.384615384615385
Indexes.entries.lookups,1702917620796000000,1702917680796000000,13.0
VFSFlusher.totalFlushingTimeUs,1702917620796000000,1702917680796000000,8127
IndexesFlusher.totalFlushingTimeUs,1702917620796000000,1702917680796000000,307369
VFSFlusher.totalFlushes,1702917620796000000,1702917680796000000,1
VFSFlusher.totalFlushesRetried,1702917620796000000,1702917680796000000,0
IndexesFlusher.totalFlushesRetried,1702917620796000000,1702917680796000000,0
Indexes.entries.lookupDuration90PMs,1702917620796000000,1702917680796000000,11.0
Indexes.allKeys.lookupDurationAvgMs,1702917620796000000,1702917680796000000,0.0
Indexes.allKeys.lookupDuration90PMs,1702917620796000000,1702917680796000000,0.0
Indexes.stubs.lookupDurationMaxMs,1702917620796000000,1702917680796000000,0.0
Indexes.stubs.lookups,1702917620796000000,1702917680796000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1702917620796000000,1702917680796000000,216549
AWTEventQueue.dispatchTimeAvgNs,1702917620796000000,1702917680796000000,1531174.2781077207
FlushQueue.queueSize90P,1702917620796000000,1702917680796000000,6
AWTEventQueue.dispatchTimeMaxNs,1702917620796000000,1702917680796000000,251658239
FlushQueue.waitingTime90PNs,1702917620796000000,1702917680796000000,12189695
FlushQueue.waitingTimeMaxNs,1702917620796000000,1702917680796000000,244318207
FlushQueue.waitingTimeAvgNs,1702917620796000000,1702917680796000000,6607773.709401709
NonBlockingReadAction.failedExecutionsCount,1702917620796000000,1702917680796000000,0
FlushQueue.executionTime90PNs,1702917620796000000,1702917680796000000,925695
NonBlockingReadAction.failedExecutionTimeUs,1702917620796000000,1702917680796000000,0
AWTEventQueue.eventsDispatched,1702917620796000000,1702917680796000000,4883
FlushQueue.tasksExecuted,1702917620796000000,1702917680796000000,2340
AWTEventQueue.dispatchTime90PNs,1702917620796000000,1702917680796000000,3244031
FlushQueue.queueSizeAvg,1702917620796000000,1702917680796000000,1.6282051282051282
FlushQueue.queueSizeMax,1702917620796000000,1702917680796000000,27
FlushQueue.executionTimeAvgNs,1702917620796000000,1702917680796000000,484099.19145299145
NonBlockingReadAction.finalizedExecutionsCount,1702917620796000000,1702917680796000000,236
AWTEventQueue.dispatchTimeTotalNS,1702917620796000000,1702917680796000000,7475775652
FlushQueue.executionTimeMaxNs,1702917620796000000,1702917680796000000,122159103
OS.loadAverage,1702917620796000000,1702917680796000000,1.9892578125
JVM.maxNativeBytes,1702917620796000000,1702917680796000000,-1
JVM.usedHeapBytes,1702917620796000000,1702917680796000000,632815616
JVM.GC.collections,1702917620796000000,1702917680796000000,1
JVM.totalCpuTimeMs,1702917620796000000,1702917680796000000,32670
JVM.maxHeapBytes,1702917620796000000,1702917680796000000,2147483648
JVM.GC.collectionTimesMs,1702917620796000000,1702917680796000000,49
JVM.usedNativeBytes,1702917620796000000,1702917680796000000,332347840
JVM.threadCount,1702917620796000000,1702917680796000000,74
FileNameCache.totalMisses,1702917620796000000,1702917680796000000,0
FileNameCache.queries,1702917620796000000,1702917680796000000,166601
FileNameCache.fastMisses,1702917620796000000,1702917680796000000,4654
workspaceModel.replace.project.model.ms,1702917620796000000,1702917680796000000,0
workspaceModel.loading.from.cache.ms,1702917620796000000,1702917680796000000,450
workspaceModel.to.snapshot.ms,1702917620796000000,1702917680796000000,2
workspaceModel.update.unloaded.entities.ms,1702917620796000000,1702917680796000000,0
workspaceModel.check.recursive.update.ms,1702917620796000000,1702917680796000000,2
workspaceModel.pre.handlers.ms,1702917620796000000,1702917680796000000,1
workspaceModel.loading.total.ms,1702917620796000000,1702917680796000000,492
workspaceModel.initializing.ms,1702917620796000000,1702917680796000000,3
workspaceModel.init.bridges.ms,1702917620796000000,1702917680796000000,3
workspaceModel.updates.ms,1702917620796000000,1702917680796000000,117
workspaceModel.updates.precise.ms,1702917620796000000,1702917680796000000,38
workspaceModel.updates.count,1702917620796000000,1702917680796000000,3
workspaceModel.collect.changes.ms,1702917620796000000,1702917680796000000,0
FilePageCache.totalPageDisposalsUs,1702917620796000000,1702917680796000000,12
FilePageCache.pageLoadsAboveSizeThreshold,1702917620796000000,1702917680796000000,0
FilePageCache.pageFastCacheHits,1702917620796000000,1702917680796000000,108
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1702917620796000000,1702917680796000000,0
StreamlinedBlobStorage.recordsAllocated,1702917620796000000,1702917680796000000,0
FilePageCache.totalPageLoadsUs,1702917620796000000,1702917680796000000,7102
StorageLockContext.competingThreads.max,1702917620796000000,1702917680796000000,0
DirectByteBufferAllocator.misses,1702917620796000000,1702917680796000000,3
FilePageCache.maxCacheSizeInBytes,1702917620796000000,1702917680796000000,173236224
FilePageCache.pageHits,1702917620796000000,1702917680796000000,13
FilePageCache.pageLoads,1702917620796000000,1702917680796000000,3
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1702917620796000000,1702917680796000000,0
FilePageCache.capacityInBytes,1702917620796000000,1702917680796000000,524288000
FilePageCache.maxRegisteredFiles,1702917620796000000,1702917680796000000,254
StreamlinedBlobStorage.recordsDeleted,1702917620796000000,1702917680796000000,0
StreamlinedBlobStorage.recordsRelocated,1702917620796000000,1702917680796000000,0
DirectByteBufferAllocator.reclaimed,1702917620796000000,1702917680796000000,0
StorageLockContext.competingThreads.90P,1702917620796000000,1702917680796000000,0
FilePageCache.disposedBuffers,1702917620796000000,1702917680796000000,0
FilePageCache.uncachedFileAccess,1702917620796000000,1702917680796000000,0
StorageLockContext.competingThreads.avg,1702917620796000000,1702917680796000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1702917620796000000,1702917680796000000,173236224
DirectByteBufferAllocator.hits,1702917620796000000,1702917680796000000,0
DirectByteBufferAllocator.disposed,1702917620796000000,1702917680796000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1702917620796000000,1702917680796000000,0
jps.global.get.library.by.name.ms,1702917620796000000,1702917680796000000,0
jps.module.iml.entities.serializer.load.entities.ms,1702917620796000000,1702917680796000000,35
workspaceModel.orphan.listener.update.ms,1702917620796000000,1702917680796000000,5
jps.global.handle.changed.events.ms,1702917620796000000,1702917680796000000,0
jps.app.storage.content.reader.load.component.ms,1702917620796000000,1702917680796000000,0
workspaceModel.global.apply.state.to.project.ms,1702917620796000000,1702917680796000000,70
workspaceModel.mutableEntityStorage.replace.by.source.ms,1702917620796000000,1702917680796000000,28
workspaceModel.mutableEntityStorage.entities.ms,1702917620796000000,1702917680796000000,0
jps.save.changed.project.entities.ms,1702917620796000000,1702917680796000000,1
jps.facet.change.listener.process.change.events.ms,1702917620796000000,1702917680796000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1702917620796000000,1702917680796000000,2
workspaceModel.moduleManagerBridge.build.module.graph.ms,1702917620796000000,1702917680796000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1702917620796000000,1702917680796000000,2
jps.global.initialize.library.bridges.after.loading.ms,1702917620796000000,1702917680796000000,0
jps.artifact.entities.serializer.load.entities.ms,1702917620796000000,1702917680796000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1702917620796000000,1702917680796000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1702917620796000000,1702917680796000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1702917620796000000,1702917680796000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1702917620796000000,1702917680796000000,1
jps.reload.project.entities.ms,1702917620796000000,1702917680796000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1702917620796000000,1702917680796000000,0
jps.app.storage.content.writer.save.component.ms,1702917620796000000,1702917680796000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1702917620796000000,1702917680796000000,8
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1702917620796000000,1702917680796000000,0
jps.apply.loaded.storage.ms,1702917620796000000,1702917680796000000,43
workspaceModel.global.apply.state.to.project.builder.ms,1702917620796000000,1702917680796000000,1
workspaceModel.moduleBridge.update.option.ms,1702917620796000000,1702917680796000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1702917620796000000,1702917680796000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1702917620796000000,1702917680796000000,1
jps.module.iml.entities.serializer.save.entities.ms,1702917620796000000,1702917680796000000,0
workspaceModel.global.updates.count,1702917620796000000,1702917680796000000,0
jps.global.initialize.library.bridges.ms,1702917620796000000,1702917680796000000,1
jps.project.serializers.save.ms,1702917620796000000,1702917680796000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1702917620796000000,1702917680796000000,1
jps.artifact.entities.serializer.save.entities.ms,1702917620796000000,1702917680796000000,0
workspaceModel.moduleBridge.before.changed.ms,1702917620796000000,1702917680796000000,0
jps.library.entities.serializer.load.entities.ms,1702917620796000000,1702917680796000000,0
jps.library.entities.serializer.save.entities.ms,1702917620796000000,1702917680796000000,0
jps.global.get.libraries.ms,1702917620796000000,1702917680796000000,1
jps.project.serializers.load.ms,1702917620796000000,1702917680796000000,71
jps.load.initial.state.ms,1702917620796000000,1702917680796000000,13
jps.load.project.to.empty.storage.ms,1702917620796000000,1702917680796000000,76
jps.global.handle.before.change.events.ms,1702917620796000000,1702917680796000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1702917620796000000,1702917680796000000,0
jps.facet.change.listener.init.bridge.ms,1702917620796000000,1702917680796000000,0
jps.facet.change.listener.before.change.events.ms,1702917620796000000,1702917680796000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1702917620796000000,1702917680796000000,0
workspaceModel.save.cache.to.file.ms,1702917620796000000,1702917680796000000,140
workspaceModel.mutableEntityStorage.add.entity.ms,1702917620796000000,1702917680796000000,35
workspaceModel.moduleManagerBridge.create.module.instance.ms,1702917620796000000,1702917680796000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1702917620796000000,1702917680796000000,127
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1702917620796000000,1702917680796000000,0
jps.save.global.entities.ms,1702917620796000000,1702917680796000000,3
workspaceModel.mutableEntityStorage.put.entity.ms,1702917620796000000,1702917680796000000,14
jps.global.get.library.ms,1702917620796000000,1702917680796000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1702917620796000000,1702917680796000000,114
workspaceModel.load.cache.from.file.ms,1702917620796000000,1702917680796000000,444
workspaceModel.sync.entities.ms,1702917620796000000,1702917680796000000,0
workspaceModel.global.updates.ms,1702917620796000000,1702917680796000000,0
jps.storage.jps.conf.reader.load.component.ms,1702917620796000000,1702917680796000000,17
workspaceModel.moduleBridgeLoader.loading.modules.ms,1702917620796000000,1702917680796000000,2178
workspaceModel.mutableEntityStorage.add.diff.ms,1702917620796000000,1702917680796000000,9
workspaceModel.mutableEntityStorage.referrers.ms,1702917620796000000,1702917680796000000,0
Indexes.stubs.lookupDuration90PMs,1702917680796000000,1702917740796000000,0.0
Indexes.allKeys.lookups,1702917680796000000,1702917740796000000,0.0
VFSFlusher.totalContentionQuotaSpent,1702917680796000000,1702917740796000000,0
Indexes.allKeys.lookupDurationMaxMs,1702917680796000000,1702917740796000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1702917680796000000,1702917740796000000,0
Indexes.entries.lookupDurationMaxMs,1702917680796000000,1702917740796000000,17.0
IndexesFlusher.totalFlushes,1702917680796000000,1702917740796000000,60
Indexes.stubs.lookupDurationAvgMs,1702917680796000000,1702917740796000000,0.0
Indexes.entries.lookupDurationAvgMs,1702917680796000000,1702917740796000000,1.6923076923076923
Indexes.entries.lookups,1702917680796000000,1702917740796000000,13.0
VFSFlusher.totalFlushingTimeUs,1702917680796000000,1702917740796000000,11836
IndexesFlusher.totalFlushingTimeUs,1702917680796000000,1702917740796000000,266583
VFSFlusher.totalFlushes,1702917680796000000,1702917740796000000,4
VFSFlusher.totalFlushesRetried,1702917680796000000,1702917740796000000,0
IndexesFlusher.totalFlushesRetried,1702917680796000000,1702917740796000000,0
Indexes.entries.lookupDuration90PMs,1702917680796000000,1702917740796000000,1.0
Indexes.allKeys.lookupDurationAvgMs,1702917680796000000,1702917740796000000,0.0
Indexes.allKeys.lookupDuration90PMs,1702917680796000000,1702917740796000000,0.0
Indexes.stubs.lookupDurationMaxMs,1702917680796000000,1702917740796000000,0.0
Indexes.stubs.lookups,1702917680796000000,1702917740796000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1702917680796000000,1702917740796000000,495725
AWTEventQueue.dispatchTimeAvgNs,1702917680796000000,1702917740796000000,1145343.896499239
FlushQueue.queueSize90P,1702917680796000000,1702917740796000000,6
AWTEventQueue.dispatchTimeMaxNs,1702917680796000000,1702917740796000000,211812351
FlushQueue.waitingTime90PNs,1702917680796000000,1702917740796000000,21364735
FlushQueue.waitingTimeMaxNs,1702917680796000000,1702917740796000000,243269631
FlushQueue.waitingTimeAvgNs,1702917680796000000,1702917740796000000,1.0845103218479307E7
NonBlockingReadAction.failedExecutionsCount,1702917680796000000,1702917740796000000,0
FlushQueue.executionTime90PNs,1702917680796000000,1702917740796000000,737279
NonBlockingReadAction.failedExecutionTimeUs,1702917680796000000,1702917740796000000,0
AWTEventQueue.eventsDispatched,1702917680796000000,1702917740796000000,5256
FlushQueue.tasksExecuted,1702917680796000000,1702917740796000000,2078
AWTEventQueue.dispatchTime90PNs,1702917680796000000,1702917740796000000,1974271
FlushQueue.queueSizeAvg,1702917680796000000,1702917740796000000,4.798363811357074
FlushQueue.queueSizeMax,1702917680796000000,1702917740796000000,123
FlushQueue.executionTimeAvgNs,1702917680796000000,1702917740796000000,715850.4870067373
NonBlockingReadAction.finalizedExecutionsCount,1702917680796000000,1702917740796000000,506
AWTEventQueue.dispatchTimeTotalNS,1702917680796000000,1702917740796000000,6020323038
FlushQueue.executionTimeMaxNs,1702917680796000000,1702917740796000000,189792255
OS.loadAverage,1702917680796000000,1702917740796000000,1.337890625
JVM.maxNativeBytes,1702917680796000000,1702917740796000000,-1
JVM.usedHeapBytes,1702917680796000000,1702917740796000000,613941248
JVM.GC.collections,1702917680796000000,1702917740796000000,1
JVM.totalCpuTimeMs,1702917680796000000,1702917740796000000,31340
JVM.maxHeapBytes,1702917680796000000,1702917740796000000,2147483648
JVM.GC.collectionTimesMs,1702917680796000000,1702917740796000000,50
JVM.usedNativeBytes,1702917680796000000,1702917740796000000,346807880
JVM.threadCount,1702917680796000000,1702917740796000000,52
FileNameCache.totalMisses,1702917680796000000,1702917740796000000,18
FileNameCache.queries,1702917680796000000,1702917740796000000,118271
FileNameCache.fastMisses,1702917680796000000,1702917740796000000,3322
workspaceModel.replace.project.model.ms,1702917680796000000,1702917740796000000,0
workspaceModel.loading.from.cache.ms,1702917680796000000,1702917740796000000,450
workspaceModel.to.snapshot.ms,1702917680796000000,1702917740796000000,2
workspaceModel.update.unloaded.entities.ms,1702917680796000000,1702917740796000000,0
workspaceModel.check.recursive.update.ms,1702917680796000000,1702917740796000000,2
workspaceModel.pre.handlers.ms,1702917680796000000,1702917740796000000,1
workspaceModel.loading.total.ms,1702917680796000000,1702917740796000000,492
workspaceModel.initializing.ms,1702917680796000000,1702917740796000000,3
workspaceModel.init.bridges.ms,1702917680796000000,1702917740796000000,3
