# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.waitingTime90PNs,1704988194078000000,1704988254096000000,893386751
FlushQueue.executionTime90PNs,1704988194078000000,1704988254096000000,4620287
FlushQueue.waitingTimeAvgNs,1704988194078000000,1704988254096000000,2.6511488842857143E8
AWTEventQueue.eventsDispatched,1704988194078000000,1704988254096000000,3891
FlushQueue.executionTimeAvgNs,1704988194078000000,1704988254096000000,6656125.239795919
NonBlockingReadAction.failedExecutionsCount,1704988194078000000,1704988254096000000,1
FlushQueue.queueSizeAvg,1704988194078000000,1704988254096000000,15.111607142857142
FlushQueue.executionTimeMaxNs,1704988194078000000,1704988254096000000,2785017855
FlushQueue.waitingTimeMaxNs,1704988194078000000,1704988254096000000,2785017855
AWTEventQueue.dispatchTime90PNs,1704988194078000000,1704988254096000000,6324223
FlushQueue.tasksExecuted,1704988194078000000,1704988254096000000,1568
NonBlockingReadAction.finalizedExecutionTimeUs,1704988194078000000,1704988254096000000,1631782
NonBlockingReadAction.failedExecutionTimeUs,1704988194078000000,1704988254096000000,2820
FlushQueue.queueSizeMax,1704988194078000000,1704988254096000000,75
AWTEventQueue.dispatchTimeAvgNs,1704988194078000000,1704988254096000000,5345842.002570033
NonBlockingReadAction.finalizedExecutionsCount,1704988194078000000,1704988254096000000,38
AWTEventQueue.dispatchTimeMaxNs,1704988194078000000,1704988254096000000,2785017855
FlushQueue.queueSize90P,1704988194078000000,1704988254096000000,51
AWTEventQueue.dispatchTimeTotalNS,1704988194078000000,1704988254096000000,20797407578
jps.facet.change.listener.init.bridge.ms,1704988194078000000,1704988254096000000,0
jps.project.serializers.save.ms,1704988194078000000,1704988254096000000,4
jps.global.initialize.library.bridges.ms,1704988194078000000,1704988254096000000,1
workspaceModel.global.updates.count,1704988194078000000,1704988254096000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1704988194078000000,1704988254096000000,1
jps.artifact.entities.serializer.load.entities.ms,1704988194078000000,1704988254096000000,0
jps.apply.loaded.storage.ms,1704988194078000000,1704988254096000000,84
jps.global.handle.changed.events.ms,1704988194078000000,1704988254096000000,0
jps.artifact.entities.serializer.save.entities.ms,1704988194078000000,1704988254096000000,0
workspaceModel.save.cache.to.file.ms,1704988194078000000,1704988254096000000,155
jps.facet.change.listener.process.change.events.ms,1704988194078000000,1704988254096000000,1
workspaceModel.moduleBridge.before.changed.ms,1704988194078000000,1704988254096000000,0
workspaceModel.orphan.listener.update.ms,1704988194078000000,1704988254096000000,5
workspaceModel.moduleManagerBridge.get.modules.ms,1704988194078000000,1704988254096000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1704988194078000000,1704988254096000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1704988194078000000,1704988254096000000,4
workspaceModel.moduleManagerBridge.build.module.graph.ms,1704988194078000000,1704988254096000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1704988194078000000,1704988254096000000,0
workspaceModel.global.updates.ms,1704988194078000000,1704988254096000000,0
jps.reload.project.entities.ms,1704988194078000000,1704988254096000000,0
jps.storage.jps.conf.reader.load.component.ms,1704988194078000000,1704988254096000000,33
workspaceModel.mutableEntityStorage.put.entity.ms,1704988194078000000,1704988254096000000,16
workspaceModel.moduleManagerBridge.newModule.ms,1704988194078000000,1704988254096000000,0
jps.library.entities.serializer.load.entities.ms,1704988194078000000,1704988254096000000,0
jps.global.get.library.by.name.ms,1704988194078000000,1704988254096000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1704988194078000000,1704988254096000000,0
jps.library.entities.serializer.save.entities.ms,1704988194078000000,1704988254096000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1704988194078000000,1704988254096000000,4
workspaceModel.mutableEntityStorage.modify.entity.ms,1704988194078000000,1704988254096000000,14
jps.app.storage.content.writer.save.component.ms,1704988194078000000,1704988254096000000,0
jps.module.iml.entities.serializer.load.entities.ms,1704988194078000000,1704988254096000000,53
workspaceModel.mutableEntityStorage.referrers.ms,1704988194078000000,1704988254096000000,0
jps.global.handle.before.change.events.ms,1704988194078000000,1704988254096000000,0
workspaceModel.global.apply.state.to.project.ms,1704988194078000000,1704988254096000000,62
workspaceModel.mutableEntityStorage.collect.changes.ms,1704988194078000000,1704988254096000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1704988194078000000,1704988254096000000,0
workspaceModel.sync.entities.ms,1704988194078000000,1704988254096000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1704988194078000000,1704988254096000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1704988194078000000,1704988254096000000,62
workspaceModel.mutableEntityStorage.entities.by.source.ms,1704988194078000000,1704988254096000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1704988194078000000,1704988254096000000,1777
workspaceModel.moduleBridge.update.option.ms,1704988194078000000,1704988254096000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1704988194078000000,1704988254096000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1704988194078000000,1704988254096000000,242
workspaceModel.mutableEntityStorage.has.same.entities.ms,1704988194078000000,1704988254096000000,0
jps.facet.change.listener.before.change.events.ms,1704988194078000000,1704988254096000000,1
jps.global.initialize.library.bridges.after.loading.ms,1704988194078000000,1704988254096000000,0
jps.app.storage.content.reader.load.component.ms,1704988194078000000,1704988254096000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1704988194078000000,1704988254096000000,1
jps.save.changed.project.entities.ms,1704988194078000000,1704988254096000000,4
jps.global.get.library.ms,1704988194078000000,1704988254096000000,0
workspaceModel.load.cache.from.file.ms,1704988194078000000,1704988254096000000,419
workspaceModel.mutableEntityStorage.replace.by.source.ms,1704988194078000000,1704988254096000000,39
jps.project.serializers.load.ms,1704988194078000000,1704988254096000000,129
workspaceModel.moduleManagerBridge.load.module.ms,1704988194078000000,1704988254096000000,0
workspaceModel.mutableEntityStorage.entities.ms,1704988194078000000,1704988254096000000,1
jps.global.get.libraries.ms,1704988194078000000,1704988254096000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1704988194078000000,1704988254096000000,114
jps.load.project.to.empty.storage.ms,1704988194078000000,1704988254096000000,135
workspaceModel.mutableEntityStorage.add.diff.ms,1704988194078000000,1704988254096000000,14
jps.save.global.entities.ms,1704988194078000000,1704988254096000000,0
jps.module.iml.entities.serializer.save.entities.ms,1704988194078000000,1704988254096000000,0
jps.load.initial.state.ms,1704988194078000000,1704988254096000000,11
JVM.totalCpuTimeMs,1704988194078000000,1704988254096000000,97870
JVM.usedHeapBytes,1704988194078000000,1704988254096000000,289406976
JVM.threadCount,1704988194078000000,1704988254096000000,109
JVM.maxNativeBytes,1704988194078000000,1704988254096000000,-1
JVM.GC.collections,1704988194078000000,1704988254096000000,25
OS.loadAverage,1704988194078000000,1704988254096000000,2.68017578125
JVM.usedNativeBytes,1704988194078000000,1704988254096000000,289048912
JVM.maxHeapBytes,1704988194078000000,1704988254096000000,2147483648
JVM.GC.collectionTimesMs,1704988194078000000,1704988254096000000,654
workspaceModel.to.snapshot.ms,1704988194078000000,1704988254096000000,3
workspaceModel.pre.handlers.ms,1704988194078000000,1704988254096000000,1
workspaceModel.updates.precise.ms,1704988194078000000,1704988254096000000,57
workspaceModel.updates.count,1704988194078000000,1704988254096000000,3
workspaceModel.loading.from.cache.ms,1704988194078000000,1704988254096000000,422
workspaceModel.collect.changes.ms,1704988194078000000,1704988254096000000,0
workspaceModel.check.recursive.update.ms,1704988194078000000,1704988254096000000,0
workspaceModel.updates.ms,1704988194078000000,1704988254096000000,135
workspaceModel.initializing.ms,1704988194078000000,1704988254096000000,3
workspaceModel.loading.total.ms,1704988194078000000,1704988254096000000,471
workspaceModel.init.bridges.ms,1704988194078000000,1704988254096000000,3
workspaceModel.update.unloaded.entities.ms,1704988194078000000,1704988254096000000,0
workspaceModel.replace.project.model.ms,1704988194078000000,1704988254096000000,0
Indexes.entries.lookupDuration90PMs,1704988194078000000,1704988254096000000,11.0
Indexes.allKeys.lookupDurationAvgMs,1704988194078000000,1704988254096000000,0.0
Indexes.stubs.lookups,1704988194078000000,1704988254096000000,4.0
Indexes.entries.lookups,1704988194078000000,1704988254096000000,33.0
